scenario,sku_id,region,week,opening_inv,supply_receipt,gross_avail,demand_fcst,demand_fulfilled,stockout_qty,closing_inv,safety_stock_qty,reorder_qty,fill_rate,inv_cover_wks,inv_value
Downside,SKU-A001,EMEA,2024-W21,1525.8,1333.0,2858.8,1377.6,1377.6,0.0,1481.2,4030.6,1387.0,1.0,0.96,99906.94
Downside,SKU-A001,EMEA,2024-W22,1481.2,1138.0,2619.2,1394.4,1394.4,0.0,1224.8,4030.6,1382.0,1.0,0.79,82612.76
Downside,SKU-A001,EMEA,2024-W23,1224.8,1327.0,2551.8,1401.6,1401.6,0.0,1150.2,4030.6,1268.0,1.0,0.74,77580.99
Downside,SKU-A001,EMEA,2024-W24,1150.2,1387.0,2537.2,1500.8,1500.8,0.0,1036.4,4030.6,1009.0,1.0,0.67,69905.18
Downside,SKU-A001,EMEA,2024-W25,1036.4,1382.0,2418.4,1375.2,1375.2,0.0,1043.2,4030.6,1252.0,1.0,0.67,70363.84
Downside,SKU-A001,EMEA,2024-W26,1043.2,1268.0,2311.2,1310.4,1310.4,0.0,1000.8,4030.6,1315.0,1.0,0.65,67503.96
Downside,SKU-A002,APAC,2024-W01,1539.0,0.0,1539.0,783.2,783.2,0.0,755.8,2828.9,1369.0,1.0,0.69,111019.46
Downside,SKU-A002,APAC,2024-W02,755.8,0.0,755.8,710.4,710.4,0.0,45.4,2828.9,1276.0,1.0,0.04,6668.81
Downside,SKU-A002,APAC,2024-W03,45.4,0.0,45.4,808.0,45.4,762.6,0.0,2828.9,1365.0,0.0562,0.0,0.0
Downside,SKU-A002,APAC,2024-W04,0.0,0.0,0.0,864.0,0.0,864.0,0.0,2828.9,1292.0,0.0,0.0,0.0
Downside,SKU-A002,APAC,2024-W05,0.0,207.0,207.0,971.2,207.0,764.2,0.0,2828.9,1239.0,0.2131,0.0,0.0
Downside,SKU-A002,APAC,2024-W06,0.0,0.0,0.0,1010.4,0.0,1010.4,0.0,2828.9,1251.0,0.0,0.0,0.0
Downside,SKU-A002,APAC,2024-W07,0.0,1369.0,1369.0,1022.4,1022.4,0.0,346.6,2828.9,1425.0,1.0,0.32,50912.07
Downside,SKU-A002,APAC,2024-W08,346.6,1276.0,1622.6,1053.6,1053.6,0.0,569.0,2828.9,1580.0,1.0,0.52,83580.41
Downside,SKU-A002,APAC,2024-W09,569.0,1365.0,1934.0,1014.4,1014.4,0.0,919.6,2828.9,1402.0,1.0,0.85,135080.04
Downside,SKU-B001,AMER,2024-W05,971.4,0.0,971.4,430.4,430.4,0.0,541.0,1291.1846,0.0,1.0,0.96,100891.09
Downside,SKU-B001,AMER,2024-W06,541.0,0.0,541.0,463.2,463.2,0.0,77.8,1291.1846,893.6,1.0,0.14,14508.92
Downside,SKU-B002,AMER,2024-W02,1598.0,0.0,1598.0,624.0,624.0,0.0,974.0,2804.4154,2257.0,1.0,0.97,240120.22
Downside,SKU-B002,EMEA,2024-W01,573.0,0.0,573.0,762.4,573.0,189.4,0.0,1762.8308,1170.0,0.7516,0.0,0.0
Downside,SKU-B002,EMEA,2024-W02,0.0,0.0,0.0,732.0,0.0,732.0,0.0,1762.8308,1052.0,0.0,0.0,0.0
Downside,SKU-B002,EMEA,2024-W03,0.0,0.0,0.0,758.4,0.0,758.4,0.0,1762.8308,855.0,0.0,0.0,0.0
Downside,SKU-B002,EMEA,2024-W04,0.0,0.0,0.0,891.2,0.0,891.2,0.0,1762.8308,1165.0,0.0,0.0,0.0
Downside,SKU-B002,EMEA,2024-W05,0.0,1506.0,1506.0,878.4,878.4,0.0,627.6,1762.8308,910.0,1.0,0.57,113325.73
Downside,SKU-B002,EMEA,2024-W06,627.6,1052.0,1679.6,855.2,855.2,0.0,824.4,1762.8308,1074.0,1.0,0.75,148861.91
Downside,SKU-B002,EMEA,2024-W07,824.4,855.0,1679.4,979.2,979.2,0.0,700.2,1762.8308,959.0,1.0,0.64,126435.11
Downside,SKU-B002,EMEA,2024-W08,700.2,1165.0,1865.2,966.4,966.4,0.0,898.8,1762.8308,986.0,1.0,0.82,162296.32
Downside,SKU-B002,EMEA,2024-W09,898.8,910.0,1808.8,1068.0,1068.0,0.0,740.8,1762.8308,982.0,1.0,0.67,133766.26
Downside,SKU-B002,EMEA,2024-W10,740.8,1074.0,1814.8,914.4,914.4,0.0,900.4,1762.8308,976.0,1.0,0.82,162585.23
Downside,SKU-B002,EMEA,2024-W11,900.4,959.0,1859.4,957.6,957.6,0.0,901.8,1762.8308,852.0,1.0,0.82,162838.03
Downside,SKU-B002,EMEA,2024-W12,901.8,986.0,1887.8,920.0,920.0,0.0,967.8,1762.8308,870.0,1.0,0.88,174755.65
Downside,SKU-C001,AMER,2024-W01,2107.0,0.0,2107.0,875.2,875.2,0.0,1231.8,2602.3154,1434.0,1.0,0.85,194809.17
Downside,SKU-C001,AMER,2024-W02,1231.8,0.0,1231.8,929.6,929.6,0.0,302.2,2602.3154,2037.0,1.0,0.21,47792.93
Downside,SKU-C001,AMER,2024-W03,302.2,0.0,302.2,1051.2,302.2,749.0,0.0,2602.3154,2067.0,0.2875,0.0,0.0
Downside,SKU-C001,AMER,2024-W04,0.0,0.0,0.0,1120.8,0.0,1120.8,0.0,2602.3154,1590.0,0.0,0.0,0.0
Downside,SKU-C001,AMER,2024-W05,0.0,1570.0,1570.0,1184.0,1184.0,0.0,386.0,2602.3154,2049.0,1.0,0.27,61045.9
Downside,SKU-C001,AMER,2024-W06,386.0,2037.0,2423.0,1180.8,1180.8,0.0,1242.2,2602.3154,1861.0,1.0,0.86,196453.93
Downside,SKU-C001,APAC,2024-W03,1453.6,0.0,1453.6,820.0,820.0,0.0,633.6,2786.3462,832.0,1.0,0.57,50890.75
Downside,SKU-C001,APAC,2024-W04,633.6,0.0,633.6,800.8,633.6,167.2,0.0,2786.3462,1113.0,0.7912,0.0,0.0
Downside,SKU-C001,APAC,2024-W05,0.0,534.0,534.0,925.6,534.0,391.6,0.0,2786.3462,1152.0,0.5769,0.0,0.0
Downside,SKU-C001,APAC,2024-W06,0.0,1129.0,1129.0,916.0,916.0,0.0,213.0,2786.3462,805.0,1.0,0.19,17108.16
Downside,SKU-C001,APAC,2024-W07,213.0,782.0,995.0,1030.4,995.0,35.4,0.0,2786.3462,1079.0,0.9656,0.0,0.0
Downside,SKU-C001,APAC,2024-W08,0.0,832.0,832.0,957.6,832.0,125.6,0.0,2786.3462,878.0,0.8688,0.0,0.0
Downside,SKU-C001,APAC,2024-W09,0.0,1113.0,1113.0,995.2,995.2,0.0,117.8,2786.3462,1017.0,1.0,0.11,9461.7
Downside,SKU-C001,APAC,2024-W10,117.8,1152.0,1269.8,921.6,921.6,0.0,348.2,2786.3462,930.0,1.0,0.31,27967.42
Downside,SKU-C001,APAC,2024-W11,348.2,805.0,1153.2,956.0,956.0,0.0,197.2,2786.3462,807.0,1.0,0.18,15839.1
Downside,SKU-C001,APAC,2024-W12,197.2,1079.0,1276.2,820.0,820.0,0.0,456.2,2786.3462,903.0,1.0,0.41,36641.98
Downside,SKU-C001,APAC,2024-W13,456.2,878.0,1334.2,764.0,764.0,0.0,570.2,2786.3462,1037.0,1.0,0.51,45798.46
Downside,SKU-C001,APAC,2024-W14,570.2,1017.0,1587.2,812.0,812.0,0.0,775.2,2786.3462,983.0,1.0,0.7,62264.06
Downside,SKU-C001,APAC,2024-W15,775.2,930.0,1705.2,740.8,740.8,0.0,964.4,2786.3462,1146.0,1.0,0.87,77460.61
Upside,SKU-A001,AMER,2024-W01,661.0,0.0,661.0,1216.8,661.0,555.8,0.0,1984.6154,971.0,0.5432,0.0,0.0
Upside,SKU-A001,AMER,2024-W02,0.0,0.0,0.0,1184.4,0.0,1184.4,0.0,1984.6154,738.0,0.0,0.0,0.0
Upside,SKU-A001,AMER,2024-W03,0.0,0.0,0.0,1390.8,0.0,1390.8,0.0,1984.6154,888.0,0.0,0.0,0.0
Upside,SKU-A001,AMER,2024-W04,0.0,0.0,0.0,1526.4,0.0,1526.4,0.0,1984.6154,914.0,0.0,0.0,0.0
Upside,SKU-A001,AMER,2024-W05,0.0,1379.0,1379.0,1502.4,1379.0,123.4,0.0,1984.6154,893.0,0.9179,0.0,0.0
Upside,SKU-A001,AMER,2024-W06,0.0,738.0,738.0,1477.2,738.0,739.2,0.0,1984.6154,867.0,0.4996,0.0,0.0
Upside,SKU-A001,AMER,2024-W07,0.0,888.0,888.0,1602.0,888.0,714.0,0.0,1984.6154,1061.0,0.5543,0.0,0.0
Upside,SKU-A001,AMER,2024-W08,0.0,914.0,914.0,1598.4,914.0,684.4,0.0,1984.6154,902.0,0.5718,0.0,0.0
Upside,SKU-A001,AMER,2024-W09,0.0,893.0,893.0,1791.6,893.0,898.6,0.0,1984.6154,790.0,0.4984,0.0,0.0
Upside,SKU-A001,AMER,2024-W10,0.0,867.0,867.0,1704.0,867.0,837.0,0.0,1984.6154,798.0,0.5088,0.0,0.0
Upside,SKU-A001,AMER,2024-W11,0.0,1061.0,1061.0,1626.0,1061.0,565.0,0.0,1984.6154,925.0,0.6525,0.0,0.0
Upside,SKU-A001,AMER,2024-W12,0.0,902.0,902.0,1456.8,902.0,554.8,0.0,1984.6154,972.0,0.6192,0.0,0.0
Upside,SKU-A001,AMER,2024-W13,0.0,790.0,790.0,1353.6,790.0,563.6,0.0,1984.6154,960.0,0.5836,0.0,0.0
Upside,SKU-A001,AMER,2024-W14,0.0,798.0,798.0,1185.6,798.0,387.6,0.0,1984.6154,1071.0,0.6731,0.0,0.0
Upside,SKU-A001,AMER,2024-W15,0.0,925.0,925.0,1180.8,925.0,255.8,0.0,1984.6154,1018.0,0.7834,0.0,0.0
Upside,SKU-A001,AMER,2024-W16,0.0,972.0,972.0,1254.0,972.0,282.0,0.0,1984.6154,904.0,0.7751,0.0,0.0
Upside,SKU-A001,AMER,2024-W17,0.0,960.0,960.0,1288.8,960.0,328.8,0.0,1984.6154,1037.0,0.7449,0.0,0.0
Upside,SKU-A001,AMER,2024-W18,0.0,1071.0,1071.0,1219.2,1071.0,148.2,0.0,1984.6154,951.0,0.8784,0.0,0.0
Upside,SKU-A001,AMER,2024-W19,0.0,1018.0,1018.0,1354.8,1018.0,336.8,0.0,1984.6154,852.0,0.7514,0.0,0.0
Upside,SKU-A001,AMER,2024-W20,0.0,904.0,904.0,1592.4,904.0,688.4,0.0,1984.6154,824.0,0.5677,0.0,0.0
Upside,SKU-A001,AMER,2024-W21,0.0,1037.0,1037.0,1569.6,1037.0,532.6,0.0,1984.6154,1077.0,0.6607,0.0,0.0
Upside,SKU-A001,AMER,2024-W22,0.0,951.0,951.0,1868.4,951.0,917.4,0.0,1984.6154,836.0,0.509,0.0,0.0
Upside,SKU-A001,AMER,2024-W23,0.0,852.0,852.0,1975.2,852.0,1123.2,0.0,1984.6154,899.0,0.4313,0.0,0.0
Upside,SKU-A001,AMER,2024-W24,0.0,824.0,824.0,1878.0,824.0,1054.0,0.0,1984.6154,1009.0,0.4388,0.0,0.0
Upside,SKU-A001,AMER,2024-W25,0.0,1077.0,1077.0,1581.6,1077.0,504.6,0.0,1984.6154,943.0,0.681,0.0,0.0
Upside,SKU-A001,AMER,2024-W26,0.0,836.0,836.0,1321.2,836.0,485.2,0.0,1984.6154,979.0,0.6328,0.0,0.0
Upside,SKU-A001,APAC,2024-W03,1015.8,81.0,1096.8,948.0,948.0,0.0,148.8,1247.7692,1089.0,1.0,0.18,24592.18
Upside,SKU-A001,APAC,2024-W04,148.8,0.0,148.8,907.2,148.8,758.4,0.0,1247.7692,1037.0,0.164,0.0,0.0
Upside,SKU-A001,APAC,2024-W05,0.0,0.0,0.0,973.2,0.0,973.2,0.0,1247.7692,1277.0,0.0,0.0,0.0
Upside,SKU-A001,APAC,2024-W06,0.0,1003.0,1003.0,1113.6,1003.0,110.6,0.0,1247.7692,1011.0,0.9007,0.0,0.0
Upside,SKU-A001,APAC,2024-W07,0.0,1032.0,1032.0,1006.8,1006.8,0.0,25.2,1247.7692,1309.0,1.0,0.03,4164.8
Upside,SKU-A001,APAC,2024-W08,25.2,1089.0,1114.2,1227.6,1114.2,113.4,0.0,1247.7692,1074.0,0.9076,0.0,0.0
Upside,SKU-A001,APAC,2024-W09,0.0,1037.0,1037.0,1172.4,1037.0,135.4,0.0,1247.7692,1257.0,0.8845,0.0,0.0
Upside,SKU-A001,APAC,2024-W10,0.0,1277.0,1277.0,1036.8,1036.8,0.0,240.2,1247.7692,1096.0,1.0,0.29,39697.85
Upside,SKU-A001,APAC,2024-W11,240.2,1011.0,1251.2,921.6,921.6,0.0,329.6,1247.7692,1180.0,1.0,0.4,54472.99
Upside,SKU-A001,APAC,2024-W12,329.6,1309.0,1638.6,1040.4,1040.4,0.0,598.2,1247.7692,910.0,1.0,0.72,98864.51
Upside,SKU-A001,APAC,2024-W13,598.2,1074.0,1672.2,925.2,925.2,0.0,747.0,1247.7692,1050.0,1.0,0.9,123456.69
Upside,SKU-A001,APAC,2024-W23,861.4,901.0,1762.4,1311.6,1311.6,0.0,450.8,1247.7692,1097.0,1.0,0.54,74503.72
Upside,SKU-A001,APAC,2024-W24,450.8,997.0,1447.8,1136.4,1136.4,0.0,311.4,1247.7692,938.0,1.0,0.37,51465.08
Upside,SKU-A001,APAC,2024-W25,311.4,1060.0,1371.4,1075.2,1075.2,0.0,296.2,1247.7692,1308.0,1.0,0.36,48952.97
Upside,SKU-A001,APAC,2024-W26,296.2,1163.0,1459.2,934.8,934.8,0.0,524.4,1247.7692,1093.0,1.0,0.63,86667.59
Upside,SKU-A001,EMEA,2024-W01,1078.0,0.0,1078.0,1416.0,1078.0,338.0,0.0,4030.6,1171.0,0.7613,0.0,0.0
Upside,SKU-A001,EMEA,2024-W02,0.0,0.0,0.0,1614.0,0.0,1614.0,0.0,4030.6,1288.0,0.0,0.0,0.0
Upside,SKU-A001,EMEA,2024-W03,0.0,694.0,694.0,1792.8,694.0,1098.8,0.0,4030.6,1465.0,0.3871,0.0,0.0
Upside,SKU-A001,EMEA,2024-W04,0.0,1171.0,1171.0,1926.0,1171.0,755.0,0.0,4030.6,1344.0,0.608,0.0,0.0
Upside,SKU-A001,EMEA,2024-W05,0.0,1288.0,1288.0,1754.4,1288.0,466.4,0.0,4030.6,1373.0,0.7342,0.0,0.0
Upside,SKU-A001,EMEA,2024-W06,0.0,1465.0,1465.0,1840.8,1465.0,375.8,0.0,4030.6,1069.0,0.7958,0.0,0.0
Upside,SKU-A001,EMEA,2024-W07,0.0,1344.0,1344.0,2139.6,1344.0,795.6,0.0,4030.6,1142.0,0.6282,0.0,0.0
Upside,SKU-A001,EMEA,2024-W08,0.0,1373.0,1373.0,2196.0,1373.0,823.0,0.0,4030.6,1275.0,0.6252,0.0,0.0
Upside,SKU-A001,EMEA,2024-W09,0.0,1069.0,1069.0,2017.2,1069.0,948.2,0.0,4030.6,1448.0,0.5299,0.0,0.0
Upside,SKU-A001,EMEA,2024-W10,0.0,1142.0,1142.0,2013.6,1142.0,871.6,0.0,4030.6,1273.0,0.5671,0.0,0.0
Upside,SKU-A001,EMEA,2024-W11,0.0,1275.0,1275.0,1873.2,1275.0,598.2,0.0,4030.6,1437.0,0.6807,0.0,0.0
Upside,SKU-A001,EMEA,2024-W12,0.0,1448.0,1448.0,1706.4,1448.0,258.4,0.0,4030.6,1174.0,0.8486,0.0,0.0
Upside,SKU-A001,EMEA,2024-W13,0.0,1273.0,1273.0,1724.4,1273.0,451.4,0.0,4030.6,1454.0,0.7382,0.0,0.0
Upside,SKU-A001,EMEA,2024-W14,0.0,1437.0,1437.0,1759.2,1437.0,322.2,0.0,4030.6,1087.0,0.8168,0.0,0.0
Upside,SKU-A001,EMEA,2024-W15,0.0,1174.0,1174.0,1581.6,1174.0,407.6,0.0,4030.6,1281.0,0.7423,0.0,0.0
Upside,SKU-A001,EMEA,2024-W16,0.0,1454.0,1454.0,1326.0,1326.0,0.0,128.0,4030.6,1399.0,1.0,0.08,8633.6
Upside,SKU-A001,EMEA,2024-W17,128.0,1087.0,1215.0,1644.0,1215.0,429.0,0.0,4030.6,1109.0,0.7391,0.0,0.0
Upside,SKU-A001,EMEA,2024-W18,0.0,1281.0,1281.0,1696.8,1281.0,415.8,0.0,4030.6,1333.0,0.755,0.0,0.0
Upside,SKU-A001,EMEA,2024-W19,0.0,1399.0,1399.0,1892.4,1399.0,493.4,0.0,4030.6,1138.0,0.7393,0.0,0.0
Upside,SKU-A001,EMEA,2024-W20,0.0,1109.0,1109.0,1912.8,1109.0,803.8,0.0,4030.6,1327.0,0.5798,0.0,0.0
Upside,SKU-A001,EMEA,2024-W21,0.0,1333.0,1333.0,2066.4,1333.0,733.4,0.0,4030.6,1387.0,0.6451,0.0,0.0
Upside,SKU-A001,EMEA,2024-W22,0.0,1138.0,1138.0,2091.6,1138.0,953.6,0.0,4030.6,1382.0,0.5441,0.0,0.0
Upside,SKU-A001,EMEA,2024-W23,0.0,1327.0,1327.0,2102.4,1327.0,775.4,0.0,4030.6,1268.0,0.6312,0.0,0.0
Upside,SKU-A001,EMEA,2024-W24,0.0,1387.0,1387.0,2251.2,1387.0,864.2,0.0,4030.6,1009.0,0.6161,0.0,0.0
Upside,SKU-A001,EMEA,2024-W25,0.0,1382.0,1382.0,2062.8,1382.0,680.8,0.0,4030.6,1252.0,0.67,0.0,0.0
Upside,SKU-A001,EMEA,2024-W26,0.0,1268.0,1268.0,1965.6,1268.0,697.6,0.0,4030.6,1315.0,0.6451,0.0,0.0
Upside,SKU-A002,APAC,2024-W01,1539.0,0.0,1539.0,1174.8,1174.8,0.0,364.2,2828.9,1369.0,1.0,0.33,53497.34
Upside,SKU-A002,APAC,2024-W02,364.2,0.0,364.2,1065.6,364.2,701.4,0.0,2828.9,1276.0,0.3418,0.0,0.0
Upside,SKU-A002,APAC,2024-W03,0.0,0.0,0.0,1212.0,0.0,1212.0,0.0,2828.9,1365.0,0.0,0.0,0.0
Upside,SKU-A002,APAC,2024-W04,0.0,0.0,0.0,1296.0,0.0,1296.0,0.0,2828.9,1292.0,0.0,0.0,0.0
Upside,SKU-A002,APAC,2024-W05,0.0,207.0,207.0,1456.8,207.0,1249.8,0.0,2828.9,1239.0,0.1421,0.0,0.0
Upside,SKU-A002,APAC,2024-W06,0.0,0.0,0.0,1515.6,0.0,1515.6,0.0,2828.9,1251.0,0.0,0.0,0.0
Upside,SKU-A002,APAC,2024-W07,0.0,1369.0,1369.0,1533.6,1369.0,164.6,0.0,2828.9,1425.0,0.8927,0.0,0.0
Upside,SKU-A002,APAC,2024-W08,0.0,1276.0,1276.0,1580.4,1276.0,304.4,0.0,2828.9,1580.0,0.8074,0.0,0.0
Upside,SKU-A002,APAC,2024-W09,0.0,1365.0,1365.0,1521.6,1365.0,156.6,0.0,2828.9,1402.0,0.8971,0.0,0.0
Upside,SKU-A002,APAC,2024-W10,0.0,1292.0,1292.0,1368.0,1292.0,76.0,0.0,2828.9,1381.0,0.9444,0.0,0.0
Upside,SKU-A002,APAC,2024-W11,0.0,1239.0,1239.0,1378.8,1239.0,139.8,0.0,2828.9,1202.0,0.8986,0.0,0.0
Upside,SKU-A002,APAC,2024-W12,0.0,1251.0,1251.0,1237.2,1237.2,0.0,13.8,2828.9,1230.0,1.0,0.01,2027.08
Upside,SKU-A002,APAC,2024-W13,13.8,1425.0,1438.8,1302.0,1302.0,0.0,136.8,2828.9,1321.0,1.0,0.13,20094.55
Upside,SKU-A002,APAC,2024-W14,136.8,1580.0,1716.8,1131.6,1131.6,0.0,585.2,2828.9,1402.0,1.0,0.54,85960.03
Upside,SKU-A002,APAC,2024-W15,585.2,1402.0,1987.2,1024.8,1024.8,0.0,962.4,2828.9,1229.0,1.0,0.88,141366.94
Upside,SKU-A002,EMEA,2024-W03,1060.8,0.0,1060.8,669.6,669.6,0.0,391.2,1095.0577,670.0,1.0,0.68,47163.07
Upside,SKU-B001,AMER,2024-W04,790.6,0.0,790.6,624.0,624.0,0.0,166.6,1291.1846,624.0,1.0,0.3,31069.23
Upside,SKU-B001,AMER,2024-W05,166.6,0.0,166.6,645.6,166.6,479.0,0.0,1291.1846,0.0,0.2581,0.0,0.0
Upside,SKU-B001,AMER,2024-W06,0.0,0.0,0.0,694.8,0.0,694.8,0.0,1291.1846,0.0,0.0,0.0,0.0
Upside,SKU-B001,AMER,2024-W23,1106.0769,0.0,1106.0769,782.4,782.4,0.0,323.6769,1291.1846,1985.0,1.0,0.58,60362.51
Upside,SKU-B001,AMER,2024-W25,627.2769,608.4,1235.6769,745.2,745.2,0.0,490.4769,1291.1846,1502.0,1.0,0.87,91469.04
Upside,SKU-B001,APAC,2024-W22,642.2,0.0,642.2,398.4,398.4,0.0,243.8,562.6923,400.0,1.0,0.87,58499.81
Upside,SKU-B002,AMER,2024-W02,1242.0,0.0,1242.0,936.0,936.0,0.0,306.0,2804.4154,2257.0,1.0,0.31,75438.18
Upside,SKU-B002,AMER,2024-W03,306.0,841.0,1147.0,1110.0,1110.0,0.0,37.0,2804.4154,2119.0,1.0,0.04,9121.61
Upside,SKU-B002,EMEA,2024-W01,573.0,0.0,573.0,1143.6,573.0,570.6,0.0,1762.8308,1170.0,0.501,0.0,0.0
Upside,SKU-B002,EMEA,2024-W02,0.0,0.0,0.0,1098.0,0.0,1098.0,0.0,1762.8308,1052.0,0.0,0.0,0.0
Upside,SKU-B002,EMEA,2024-W03,0.0,0.0,0.0,1137.6,0.0,1137.6,0.0,1762.8308,855.0,0.0,0.0,0.0
Upside,SKU-B002,EMEA,2024-W04,0.0,0.0,0.0,1336.8,0.0,1336.8,0.0,1762.8308,1165.0,0.0,0.0,0.0
Upside,SKU-B002,EMEA,2024-W05,0.0,1506.0,1506.0,1317.6,1317.6,0.0,188.4,1762.8308,910.0,1.0,0.17,34019.39
Upside,SKU-B002,EMEA,2024-W06,188.4,1052.0,1240.4,1282.8,1240.4,42.4,0.0,1762.8308,1074.0,0.9669,0.0,0.0
Upside,SKU-B002,EMEA,2024-W07,0.0,855.0,855.0,1468.8,855.0,613.8,0.0,1762.8308,959.0,0.5821,0.0,0.0
Upside,SKU-B002,EMEA,2024-W08,0.0,1165.0,1165.0,1449.6,1165.0,284.6,0.0,1762.8308,986.0,0.8037,0.0,0.0
Upside,SKU-B002,EMEA,2024-W09,0.0,910.0,910.0,1602.0,910.0,692.0,0.0,1762.8308,982.0,0.568,0.0,0.0
Upside,SKU-B002,EMEA,2024-W10,0.0,1074.0,1074.0,1371.6,1074.0,297.6,0.0,1762.8308,976.0,0.783,0.0,0.0
Upside,SKU-B002,EMEA,2024-W11,0.0,959.0,959.0,1436.4,959.0,477.4,0.0,1762.8308,852.0,0.6676,0.0,0.0
Upside,SKU-B002,EMEA,2024-W12,0.0,986.0,986.0,1380.0,986.0,394.0,0.0,1762.8308,870.0,0.7145,0.0,0.0
Upside,SKU-B002,EMEA,2024-W13,0.0,982.0,982.0,1153.2,982.0,171.2,0.0,1762.8308,1032.0,0.8515,0.0,0.0
Upside,SKU-B002,EMEA,2024-W14,0.0,976.0,976.0,1194.0,976.0,218.0,0.0,1762.8308,1091.0,0.8174,0.0,0.0
Upside,SKU-B002,EMEA,2024-W15,0.0,852.0,852.0,1070.4,852.0,218.4,0.0,1762.8308,849.0,0.796,0.0,0.0
Upside,SKU-B002,EMEA,2024-W16,0.0,870.0,870.0,982.8,870.0,112.8,0.0,1762.8308,822.0,0.8852,0.0,0.0
Upside,SKU-B002,EMEA,2024-W17,0.0,1032.0,1032.0,998.4,998.4,0.0,33.6,1762.8308,1101.0,1.0,0.03,6067.15
Upside,SKU-B002,EMEA,2024-W18,33.6,1091.0,1124.6,1219.2,1124.6,94.6,0.0,1762.8308,1134.0,0.9224,0.0,0.0
Upside,SKU-B002,EMEA,2024-W19,0.0,849.0,849.0,1246.8,849.0,397.8,0.0,1762.8308,929.0,0.6809,0.0,0.0
Upside,SKU-B002,EMEA,2024-W20,0.0,822.0,822.0,1416.0,822.0,594.0,0.0,1762.8308,1107.0,0.5805,0.0,0.0
Upside,SKU-B002,EMEA,2024-W21,0.0,1101.0,1101.0,1597.2,1101.0,496.2,0.0,1762.8308,900.0,0.6893,0.0,0.0
Upside,SKU-B002,EMEA,2024-W22,0.0,1134.0,1134.0,1717.2,1134.0,583.2,0.0,1762.8308,795.0,0.6604,0.0,0.0
Upside,SKU-B002,EMEA,2024-W23,0.0,929.0,929.0,1614.0,929.0,685.0,0.0,1762.8308,1083.0,0.5756,0.0,0.0
Upside,SKU-B002,EMEA,2024-W24,0.0,1107.0,1107.0,1396.8,1107.0,289.8,0.0,1762.8308,1127.0,0.7925,0.0,0.0
Upside,SKU-B002,EMEA,2024-W25,0.0,900.0,900.0,1520.4,900.0,620.4,0.0,1762.8308,1025.0,0.5919,0.0,0.0
Upside,SKU-B002,EMEA,2024-W26,0.0,795.0,795.0,1224.0,795.0,429.0,0.0,1762.8308,1056.0,0.6495,0.0,0.0
Upside,SKU-C001,AMER,2024-W01,2107.0,0.0,2107.0,1312.8,1312.8,0.0,794.2,2602.3154,1434.0,1.0,0.55,125602.73
Upside,SKU-C001,AMER,2024-W02,794.2,0.0,794.2,1394.4,794.2,600.2,0.0,2602.3154,2037.0,0.5696,0.0,0.0
Upside,SKU-C001,AMER,2024-W03,0.0,0.0,0.0,1576.8,0.0,1576.8,0.0,2602.3154,2067.0,0.0,0.0,0.0
Upside,SKU-C001,AMER,2024-W04,0.0,0.0,0.0,1681.2,0.0,1681.2,0.0,2602.3154,1590.0,0.0,0.0,0.0
Upside,SKU-C001,AMER,2024-W05,0.0,1570.0,1570.0,1776.0,1570.0,206.0,0.0,2602.3154,2049.0,0.884,0.0,0.0
Upside,SKU-C001,AMER,2024-W06,0.0,2037.0,2037.0,1771.2,1771.2,0.0,265.8,2602.3154,1861.0,1.0,0.18,42036.27
Upside,SKU-C001,AMER,2024-W07,265.8,2067.0,2332.8,2019.6,2019.6,0.0,313.2,2602.3154,1699.0,1.0,0.22,49532.58
Upside,SKU-C001,AMER,2024-W08,313.2,1590.0,1903.2,1982.4,1903.2,79.2,0.0,2602.3154,1592.0,0.96,0.0,0.0
Upside,SKU-C001,AMER,2024-W09,0.0,2049.0,2049.0,2043.6,2043.6,0.0,5.4,2602.3154,2075.0,1.0,0.0,854.01
Upside,SKU-C001,AMER,2024-W10,5.4,1861.0,1866.4,1982.4,1866.4,116.0,0.0,2602.3154,1974.0,0.9415,0.0,0.0
Upside,SKU-C001,AMER,2024-W11,0.0,1699.0,1699.0,1729.2,1699.0,30.2,0.0,2602.3154,1457.0,0.9825,0.0,0.0
Upside,SKU-C001,AMER,2024-W12,0.0,1592.0,1592.0,1807.2,1592.0,215.2,0.0,2602.3154,1647.0,0.8809,0.0,0.0
Upside,SKU-C001,AMER,2024-W13,0.0,2075.0,2075.0,1570.8,1570.8,0.0,504.2,2602.3154,1632.0,1.0,0.35,79739.23
Upside,SKU-C001,AMER,2024-W14,504.2,1974.0,2478.2,1401.6,1401.6,0.0,1076.6,2602.3154,1588.0,1.0,0.74,170264.29
Upside,SKU-C001,AMER,2024-W15,1076.6,1457.0,2533.6,1522.8,1522.8,0.0,1010.8,2602.3154,1867.0,1.0,0.7,159858.02
Upside,SKU-C001,AMER,2024-W16,1010.8,1647.0,2657.8,1323.6,1323.6,0.0,1334.2,2602.3154,1399.0,1.0,0.92,211003.73
Upside,SKU-C001,AMER,2024-W20,1725.6,1399.0,3124.6,1940.4,1940.4,0.0,1184.2,2602.3154,1982.0,1.0,0.82,187281.23
Upside,SKU-C001,AMER,2024-W21,1184.2,1957.0,3141.2,1999.2,1999.2,0.0,1142.0,2602.3154,1922.0,1.0,0.79,180607.3
