sku_id,region,week,max_supply,node_name
iPhone16,CN,2026-W04,1350,Foxconn_CN
iPhone16,CN,2026-W05,1350,Foxconn_CN
iPhone16,CN,2026-W06,1350,Foxconn_CN
iPhone16,CN,2026-W07,1350,Foxconn_CN
iPhone16,CN,2026-W08,1350,Foxconn_CN
iPhone16,CN,2026-W09,1350,Foxconn_CN
iPhone16,CN,2026-W10,1350,Foxconn_CN
iPhone16,CN,2026-W11,1350,Foxconn_CN
iPhone16,CN,2026-W12,1350,Foxconn_CN
iPhone16,CN,2026-W13,1350,Foxconn_CN
iPhone16,CN,2026-W14,1350,Foxconn_CN
iPhone16,CN,2026-W15,1350,Foxconn_CN
iPhone16,CN,2026-W16,1350,Foxconn_CN
iPhone16,CN,2026-W17,1350,Foxconn_CN
iPhone16,CN,2026-W18,1350,Foxconn_CN
iPhone16,CN,2026-W19,1350,Foxconn_CN
iPhone16,CN,2026-W20,1350,Foxconn_CN
iPhone16,CN,2026-W21,1350,Foxconn_CN
iPhone16,CN,2026-W22,1350,Foxconn_CN
iPhone16,CN,2026-W23,1350,Foxconn_CN
iPhone16,CN,2026-W24,1350,Foxconn_CN
iPhone16,CN,2026-W25,1350,Foxconn_CN
iPhone16,CN,2026-W26,1350,Foxconn_CN
iPhone16,CN,2026-W27,1350,Foxconn_CN
iPhone16,CN,2026-W28,1350,Foxconn_CN
iPhone16,CN,2026-W29,1350,Foxconn_CN
iPhone16,CN,2026-W30,1350,Foxconn_CN
iPhone16,CN,2026-W31,1350,Foxconn_CN
iPhone16,CN,2026-W32,1350,Foxconn_CN
iPhone16,CN,2026-W33,1350,Foxconn_CN
iPhone16,CN,2026-W34,1350,Foxconn_CN
iPhone16,CN,2026-W35,1350,Foxconn_CN
iPhone16,CN,2026-W36,1350,Foxconn_CN
iPhone16,CN,2026-W37,1350,Foxconn_CN
iPhone16,CN,2026-W38,1350,Foxconn_CN
iPhone16,CN,2026-W39,1350,Foxconn_CN
iPhone16,CN,2026-W40,1350,Foxconn_CN
iPhone16,CN,2026-W41,1350,Foxconn_CN
iPhone16,CN,2026-W42,1350,Foxconn_CN
iPhone16,CN,2026-W43,1350,Foxconn_CN
iPhone16,CN,2026-W44,1350,Foxconn_CN
iPhone16,CN,2026-W45,1350,Foxconn_CN
iPhone16,CN,2026-W46,1350,Foxconn_CN
iPhone16,CN,2026-W47,1350,Foxconn_CN
iPhone16,CN,2026-W48,1350,Foxconn_CN
iPhone16,CN,2026-W49,1350,Foxconn_CN
iPhone16,CN,2026-W50,1350,Foxconn_CN
iPhone16,CN,2026-W51,1350,Foxconn_CN
iPhone16,CN,2026-W52,1350,Foxconn_CN
iPhone16,CN,2026-W53,1350,Foxconn_CN
iPhone16,CN,2027-W01,1350,Foxconn_CN
iPhone16,CN,2027-W02,1350,Foxconn_CN
iPhone16,CN,2027-W03,1350,Foxconn_CN
iPhone16,CN,2027-W04,1350,Foxconn_CN
iPhone16,CN,2027-W05,1350,Foxconn_CN
iPhone16,CN,2027-W06,1350,Foxconn_CN
iPhone16,CN,2027-W07,1350,Foxconn_CN
iPhone16,CN,2027-W08,1350,Foxconn_CN
iPhone16,CN,2027-W09,1350,Foxconn_CN
iPhone16,CN,2027-W10,1350,Foxconn_CN
iPhone16,CN,2027-W11,1350,Foxconn_CN
iPhone16,CN,2027-W12,1350,Foxconn_CN
iPhone16,CN,2027-W13,1350,Foxconn_CN
iPhone16,CN,2027-W14,1350,Foxconn_CN
iPhone16,CN,2027-W15,1350,Foxconn_CN
iPhone16,CN,2027-W16,1350,Foxconn_CN
iPhone16,CN,2027-W17,1350,Foxconn_CN
iPhone16,CN,2027-W18,1350,Foxconn_CN
iPhone16,CN,2027-W19,1350,Foxconn_CN
iPhone16,CN,2027-W20,1350,Foxconn_CN
iPhone16,CN,2027-W21,1350,Foxconn_CN
iPhone16,CN,2027-W22,1350,Foxconn_CN
iPhone16,CN,2027-W23,1350,Foxconn_CN
iPhone16,CN,2027-W24,1350,Foxconn_CN
iPhone16,CN,2027-W25,1350,Foxconn_CN
iPhone16,CN,2027-W26,1350,Foxconn_CN
iPhone16,CN,2027-W27,1350,Foxconn_CN
iPhone16,CN,2027-W28,1350,Foxconn_CN
iPhone16,CN,2027-W29,1350,Foxconn_CN
iPhone16,CN,2027-W30,1350,Foxconn_CN
iPhone16,CN,2027-W31,1350,Foxconn_CN
iPhone16,CN,2027-W32,1350,Foxconn_CN
iPhone16,CN,2027-W33,1350,Foxconn_CN
iPhone16,CN,2027-W34,1350,Foxconn_CN
iPhone16,CN,2027-W35,1350,Foxconn_CN
iPhone16,CN,2027-W36,1350,Foxconn_CN
iPhone16,CN,2027-W37,1350,Foxconn_CN
iPhone16,CN,2027-W38,1350,Foxconn_CN
iPhone16,CN,2027-W39,1350,Foxconn_CN
iPhone16,CN,2027-W40,1350,Foxconn_CN
iPhone16,CN,2027-W41,1350,Foxconn_CN
iPhone16,CN,2027-W42,1350,Foxconn_CN
iPhone16,CN,2027-W43,1350,Foxconn_CN
iPhone16,CN,2027-W44,1350,Foxconn_CN
iPhone16,CN,2027-W45,1350,Foxconn_CN
iPhone16,CN,2027-W46,1350,Foxconn_CN
iPhone16,CN,2027-W47,1350,Foxconn_CN
iPhone16,CN,2027-W48,1350,Foxconn_CN
iPhone16,CN,2027-W49,1350,Foxconn_CN
iPhone16,CN,2027-W50,1350,Foxconn_CN
iPhone16,CN,2027-W51,1350,Foxconn_CN
iPhone16,CN,2027-W52,1350,Foxconn_CN
iPhone16,CN,2028-W01,1350,Foxconn_CN
iPhone16,CN,2028-W02,1350,Foxconn_CN
iPhone16,CN,2028-W03,1350,Foxconn_CN
iPhone16,CN,2028-W04,1350,Foxconn_CN
iPhone16,CN,2028-W05,1350,Foxconn_CN
iPhone16,CN,2028-W06,1350,Foxconn_CN
iPhone16,CN,2028-W07,1350,Foxconn_CN
iPhone16,CN,2028-W08,1350,Foxconn_CN
iPhone16,CN,2028-W09,1350,Foxconn_CN
iPhone16,CN,2028-W10,1350,Foxconn_CN
iPhone16,CN,2028-W11,1350,Foxconn_CN
iPhone16,CN,2028-W12,1350,Foxconn_CN
iPhone16,CN,2028-W13,1350,Foxconn_CN
iPhone16,CN,2028-W14,901,Foxconn_CN
iPhone16,CN,2028-W15,901,Foxconn_CN
iPhone16,CN,2028-W16,901,Foxconn_CN
iPhone16,CN,2028-W17,901,Foxconn_CN
iPhone16,CN,2028-W18,901,Foxconn_CN
iPhone16,CN,2028-W19,901,Foxconn_CN
iPhone16,CN,2028-W20,901,Foxconn_CN
iPhone16,CN,2028-W21,901,Foxconn_CN
iPhone16,CN,2028-W22,901,Foxconn_CN
iPhone16,CN,2028-W23,901,Foxconn_CN
iPhone16,CN,2028-W24,901,Foxconn_CN
iPhone16,CN,2028-W25,901,Foxconn_CN
iPhone16,CN,2028-W26,901,Foxconn_CN
iPhone16,CN,2028-W27,901,Foxconn_CN
iPhone16,CN,2028-W28,901,Foxconn_CN
iPhone16,CN,2028-W29,901,Foxconn_CN
iPhone16,CN,2028-W30,901,Foxconn_CN
iPhone16,CN,2028-W31,901,Foxconn_CN
iPhone16,CN,2028-W32,901,Foxconn_CN
iPhone16,CN,2028-W33,901,Foxconn_CN
iPhone16,CN,2028-W34,901,Foxconn_CN
iPhone16,CN,2028-W35,901,Foxconn_CN
iPhone16,CN,2028-W36,901,Foxconn_CN
iPhone16,CN,2028-W37,901,Foxconn_CN
iPhone16,CN,2028-W38,901,Foxconn_CN
iPhone16,CN,2028-W39,901,Foxconn_CN
iPhone16,CN,2028-W40,901,Foxconn_CN
iPhone16,CN,2028-W41,901,Foxconn_CN
iPhone16,CN,2028-W42,901,Foxconn_CN
iPhone16,CN,2028-W43,901,Foxconn_CN
iPhone16,CN,2028-W44,901,Foxconn_CN
iPhone16,CN,2028-W45,901,Foxconn_CN
iPhone16,CN,2028-W46,901,Foxconn_CN
iPhone16,CN,2028-W47,901,Foxconn_CN
iPhone16,CN,2028-W48,901,Foxconn_CN
iPhone16,CN,2028-W49,901,Foxconn_CN
iPhone16,CN,2028-W50,901,Foxconn_CN
iPhone16,CN,2028-W51,901,Foxconn_CN
iPhone16,CN,2028-W52,901,Foxconn_CN
iPhone16,CN,2029-W01,901,Foxconn_CN
iPhone16,CN,2029-W02,901,Foxconn_CN
iPhone16,CN,2029-W03,901,Foxconn_CN
iPhone16,CN,2029-W04,901,Foxconn_CN
iPhone16,CN,2029-W05,901,Foxconn_CN
iPhone16,CN,2029-W06,901,Foxconn_CN
iPhone16,CN,2029-W07,901,Foxconn_CN
iPhone16,CN,2029-W08,901,Foxconn_CN
iPhone16,CN,2029-W09,901,Foxconn_CN
iPhone16,CN,2029-W10,901,Foxconn_CN
iPhone16,CN,2029-W11,901,Foxconn_CN
iPhone16,CN,2029-W12,901,Foxconn_CN
iPhone16,CN,2029-W13,901,Foxconn_CN
iPhone16,CN,2029-W14,451,Foxconn_CN
iPhone16,CN,2029-W15,451,Foxconn_CN
iPhone16,CN,2029-W16,451,Foxconn_CN
iPhone16,CN,2029-W17,451,Foxconn_CN
iPhone16,CN,2029-W18,451,Foxconn_CN
iPhone16,CN,2029-W19,451,Foxconn_CN
iPhone16,CN,2029-W20,451,Foxconn_CN
iPhone16,CN,2029-W21,451,Foxconn_CN
iPhone16,CN,2029-W22,451,Foxconn_CN
iPhone16,CN,2029-W23,451,Foxconn_CN
iPhone16,CN,2029-W24,451,Foxconn_CN
iPhone16,CN,2029-W25,451,Foxconn_CN
iPhone16,CN,2029-W26,451,Foxconn_CN
iPhone16,CN,2029-W27,451,Foxconn_CN
iPhone16,CN,2029-W28,451,Foxconn_CN
iPhone16,CN,2029-W29,451,Foxconn_CN
iPhone16,CN,2029-W30,451,Foxconn_CN
iPhone16,CN,2029-W31,451,Foxconn_CN
iPhone16,CN,2029-W32,451,Foxconn_CN
iPhone16,CN,2029-W33,451,Foxconn_CN
iPhone16,CN,2029-W34,451,Foxconn_CN
iPhone16,CN,2029-W35,451,Foxconn_CN
iPhone16,CN,2029-W36,451,Foxconn_CN
iPhone16,CN,2029-W37,451,Foxconn_CN
iPhone16,CN,2029-W38,451,Foxconn_CN
iPhone16,CN,2029-W39,451,Foxconn_CN
iPhone16,CN,2029-W40,451,Foxconn_CN
iPhone16,CN,2029-W41,451,Foxconn_CN
iPhone16,CN,2029-W42,451,Foxconn_CN
iPhone16,CN,2029-W43,451,Foxconn_CN
iPhone16,CN,2029-W44,451,Foxconn_CN
iPhone16,CN,2029-W45,451,Foxconn_CN
iPhone16,CN,2029-W46,451,Foxconn_CN
iPhone16,CN,2029-W47,451,Foxconn_CN
iPhone16,CN,2029-W48,451,Foxconn_CN
iPhone16,CN,2029-W49,451,Foxconn_CN
iPhone16,CN,2029-W50,451,Foxconn_CN
iPhone16,CN,2029-W51,451,Foxconn_CN
iPhone16,CN,2029-W52,451,Foxconn_CN
iPhone16,CN,2030-W01,451,Foxconn_CN
iPhone16,CN,2030-W02,451,Foxconn_CN
iPhone16,CN,2030-W03,451,Foxconn_CN
iPhone16,CN,2030-W04,451,Foxconn_CN
iPhone16,CN,2030-W05,451,Foxconn_CN
iPhone16,CN,2030-W06,451,Foxconn_CN
iPhone16,CN,2030-W07,451,Foxconn_CN
iPhone16,CN,2030-W08,451,Foxconn_CN
iPhone16,CN,2030-W09,451,Foxconn_CN
iPhone16,CN,2030-W10,451,Foxconn_CN
iPhone16,CN,2030-W11,451,Foxconn_CN
iPhone16,CN,2030-W12,451,Foxconn_CN
iPhone16,CN,2030-W13,451,Foxconn_CN
iPhone16,CN,2030-W14,0,Foxconn_CN
iPhone16,CN,2030-W15,0,Foxconn_CN
iPhone16,CN,2030-W16,0,Foxconn_CN
iPhone16,CN,2030-W17,0,Foxconn_CN
iPhone16,CN,2030-W18,0,Foxconn_CN
iPhone16,CN,2030-W19,0,Foxconn_CN
iPhone16,CN,2030-W20,0,Foxconn_CN
iPhone16,CN,2030-W21,0,Foxconn_CN
iPhone16,CN,2030-W22,0,Foxconn_CN
iPhone16,CN,2030-W23,0,Foxconn_CN
iPhone16,CN,2030-W24,0,Foxconn_CN
iPhone16,CN,2030-W25,0,Foxconn_CN
iPhone16,CN,2030-W26,0,Foxconn_CN
iPhone16,CN,2030-W27,0,Foxconn_CN
iPhone16,CN,2030-W28,0,Foxconn_CN
iPhone16,CN,2030-W29,0,Foxconn_CN
iPhone16,CN,2030-W30,0,Foxconn_CN
iPhone16,CN,2030-W31,0,Foxconn_CN
iPhone16,CN,2030-W32,0,Foxconn_CN
iPhone16,CN,2030-W33,0,Foxconn_CN
iPhone16,CN,2030-W34,0,Foxconn_CN
iPhone16,CN,2030-W35,0,Foxconn_CN
iPhone16,CN,2030-W36,0,Foxconn_CN
iPhone16,CN,2030-W37,0,Foxconn_CN
iPhone16,CN,2030-W38,0,Foxconn_CN
iPhone16,CN,2030-W39,0,Foxconn_CN
iPhone16,CN,2030-W40,0,Foxconn_CN
iPhone16,CN,2030-W41,0,Foxconn_CN
iPhone16,CN,2030-W42,0,Foxconn_CN
iPhone16,CN,2030-W43,0,Foxconn_CN
iPhone16,CN,2030-W44,0,Foxconn_CN
iPhone16,CN,2030-W45,0,Foxconn_CN
iPhone16,CN,2030-W46,0,Foxconn_CN
iPhone16,CN,2030-W47,0,Foxconn_CN
iPhone16,CN,2030-W48,0,Foxconn_CN
iPhone16,CN,2030-W49,0,Foxconn_CN
iPhone16,CN,2030-W50,0,Foxconn_CN
iPhone16,CN,2030-W51,0,Foxconn_CN
iPhone16,CN,2030-W52,0,Foxconn_CN
iPhone17,CN,2028-W27,26,Foxconn_CN
iPhone17,CN,2028-W28,52,Foxconn_CN
iPhone17,CN,2028-W29,78,Foxconn_CN
iPhone17,CN,2028-W30,104,Foxconn_CN
iPhone17,CN,2028-W31,130,Foxconn_CN
iPhone17,CN,2028-W32,156,Foxconn_CN
iPhone17,CN,2028-W33,181,Foxconn_CN
iPhone17,CN,2028-W34,207,Foxconn_CN
iPhone17,CN,2028-W35,233,Foxconn_CN
iPhone17,CN,2028-W36,259,Foxconn_CN
iPhone17,CN,2028-W37,285,Foxconn_CN
iPhone17,CN,2028-W38,311,Foxconn_CN
iPhone17,CN,2028-W39,337,Foxconn_CN
iPhone17,CN,2028-W40,363,Foxconn_CN
iPhone17,CN,2028-W41,389,Foxconn_CN
iPhone17,CN,2028-W42,415,Foxconn_CN
iPhone17,CN,2028-W43,441,Foxconn_CN
iPhone17,CN,2028-W44,467,Foxconn_CN
iPhone17,CN,2028-W45,493,Foxconn_CN
iPhone17,CN,2028-W46,519,Foxconn_CN
iPhone17,CN,2028-W47,544,Foxconn_CN
iPhone17,CN,2028-W48,570,Foxconn_CN
iPhone17,CN,2028-W49,596,Foxconn_CN
iPhone17,CN,2028-W50,622,Foxconn_CN
iPhone17,CN,2028-W51,648,Foxconn_CN
iPhone17,CN,2028-W52,674,Foxconn_CN
iPhone17,CN,2029-W01,715,Foxconn_CN
iPhone17,CN,2029-W02,730,Foxconn_CN
iPhone17,CN,2029-W03,744,Foxconn_CN
iPhone17,CN,2029-W04,759,Foxconn_CN
iPhone17,CN,2029-W05,774,Foxconn_CN
iPhone17,CN,2029-W06,789,Foxconn_CN
iPhone17,CN,2029-W07,804,Foxconn_CN
iPhone17,CN,2029-W08,819,Foxconn_CN
iPhone17,CN,2029-W09,833,Foxconn_CN
iPhone17,CN,2029-W10,848,Foxconn_CN
iPhone17,CN,2029-W11,863,Foxconn_CN
iPhone17,CN,2029-W12,878,Foxconn_CN
iPhone17,CN,2029-W13,893,Foxconn_CN
iPhone17,CN,2029-W14,907,Foxconn_CN
iPhone17,CN,2029-W15,922,Foxconn_CN
iPhone17,CN,2029-W16,937,Foxconn_CN
iPhone17,CN,2029-W17,952,Foxconn_CN
iPhone17,CN,2029-W18,967,Foxconn_CN
iPhone17,CN,2029-W19,981,Foxconn_CN
iPhone17,CN,2029-W20,996,Foxconn_CN
iPhone17,CN,2029-W21,1011,Foxconn_CN
iPhone17,CN,2029-W22,1026,Foxconn_CN
iPhone17,CN,2029-W23,1041,Foxconn_CN
iPhone17,CN,2029-W24,1056,Foxconn_CN
iPhone17,CN,2029-W25,1070,Foxconn_CN
iPhone17,CN,2029-W26,1085,Foxconn_CN
iPhone17,CN,2029-W27,1107,Foxconn_CN
iPhone17,CN,2029-W28,1115,Foxconn_CN
iPhone17,CN,2029-W29,1122,Foxconn_CN
iPhone17,CN,2029-W30,1130,Foxconn_CN
iPhone17,CN,2029-W31,1137,Foxconn_CN
iPhone17,CN,2029-W32,1144,Foxconn_CN
iPhone17,CN,2029-W33,1152,Foxconn_CN
iPhone17,CN,2029-W34,1159,Foxconn_CN
iPhone17,CN,2029-W35,1167,Foxconn_CN
iPhone17,CN,2029-W36,1174,Foxconn_CN
iPhone17,CN,2029-W37,1181,Foxconn_CN
iPhone17,CN,2029-W38,1189,Foxconn_CN
iPhone17,CN,2029-W39,1196,Foxconn_CN
iPhone17,CN,2029-W40,1204,Foxconn_CN
iPhone17,CN,2029-W41,1211,Foxconn_CN
iPhone17,CN,2029-W42,1219,Foxconn_CN
iPhone17,CN,2029-W43,1226,Foxconn_CN
iPhone17,CN,2029-W44,1233,Foxconn_CN
iPhone17,CN,2029-W45,1241,Foxconn_CN
iPhone17,CN,2029-W46,1248,Foxconn_CN
iPhone17,CN,2029-W47,1256,Foxconn_CN
iPhone17,CN,2029-W48,1263,Foxconn_CN
iPhone17,CN,2029-W49,1270,Foxconn_CN
iPhone17,CN,2029-W50,1278,Foxconn_CN
iPhone17,CN,2029-W51,1285,Foxconn_CN
iPhone17,CN,2029-W52,1293,Foxconn_CN
iPhone17,CN,2030-W01,1300,Foxconn_CN
iPhone17,CN,2030-W02,1312,Foxconn_CN
iPhone17,CN,2030-W03,1323,Foxconn_CN
iPhone17,CN,2030-W04,1335,Foxconn_CN
iPhone17,CN,2030-W05,1346,Foxconn_CN
iPhone17,CN,2030-W06,1358,Foxconn_CN
iPhone17,CN,2030-W07,1369,Foxconn_CN
iPhone17,CN,2030-W08,1381,Foxconn_CN
iPhone17,CN,2030-W09,1392,Foxconn_CN
iPhone17,CN,2030-W10,1404,Foxconn_CN
iPhone17,CN,2030-W11,1415,Foxconn_CN
iPhone17,CN,2030-W12,1427,Foxconn_CN
iPhone17,CN,2030-W13,1438,Foxconn_CN
iPhone17,CN,2030-W14,1450,Foxconn_CN
iPhone17,CN,2030-W15,1462,Foxconn_CN
iPhone17,CN,2030-W16,1473,Foxconn_CN
iPhone17,CN,2030-W17,1485,Foxconn_CN
iPhone17,CN,2030-W18,1496,Foxconn_CN
iPhone17,CN,2030-W19,1508,Foxconn_CN
iPhone17,CN,2030-W20,1519,Foxconn_CN
iPhone17,CN,2030-W21,1531,Foxconn_CN
iPhone17,CN,2030-W22,1542,Foxconn_CN
iPhone17,CN,2030-W23,1554,Foxconn_CN
iPhone17,CN,2030-W24,1565,Foxconn_CN
iPhone17,CN,2030-W25,1577,Foxconn_CN
iPhone17,CN,2030-W26,1588,Foxconn_CN
iPhone17,CN,2030-W27,1600,Foxconn_CN
iPhone17,CN,2030-W28,1590,Foxconn_CN
iPhone17,CN,2030-W29,1580,Foxconn_CN
iPhone17,CN,2030-W30,1570,Foxconn_CN
iPhone17,CN,2030-W31,1560,Foxconn_CN
iPhone17,CN,2030-W32,1550,Foxconn_CN
iPhone17,CN,2030-W33,1540,Foxconn_CN
iPhone17,CN,2030-W34,1530,Foxconn_CN
iPhone17,CN,2030-W35,1520,Foxconn_CN
iPhone17,CN,2030-W36,1510,Foxconn_CN
iPhone17,CN,2030-W37,1500,Foxconn_CN
iPhone17,CN,2030-W38,1490,Foxconn_CN
iPhone17,CN,2030-W39,1480,Foxconn_CN
iPhone17,CN,2030-W40,1470,Foxconn_CN
iPhone17,CN,2030-W41,1460,Foxconn_CN
iPhone17,CN,2030-W42,1450,Foxconn_CN
iPhone17,CN,2030-W43,1440,Foxconn_CN
iPhone17,CN,2030-W44,1430,Foxconn_CN
iPhone17,CN,2030-W45,1420,Foxconn_CN
iPhone17,CN,2030-W46,1410,Foxconn_CN
iPhone17,CN,2030-W47,1400,Foxconn_CN
iPhone17,CN,2030-W48,1390,Foxconn_CN
iPhone17,CN,2030-W49,1380,Foxconn_CN
iPhone17,CN,2030-W50,1370,Foxconn_CN
iPhone17,CN,2030-W51,1360,Foxconn_CN
iPhone17,CN,2030-W52,1350,Foxconn_CN
iPhone16,IN,2026-W01,1119,Foxconn_IN
iPhone16,IN,2026-W02,1115,Foxconn_IN
iPhone16,IN,2026-W03,1111,Foxconn_IN
iPhone16,IN,2026-W04,1107,Foxconn_IN
iPhone16,IN,2026-W05,1102,Foxconn_IN
iPhone16,IN,2026-W06,1098,Foxconn_IN
iPhone16,IN,2026-W07,1094,Foxconn_IN
iPhone16,IN,2026-W08,1090,Foxconn_IN
iPhone16,IN,2026-W09,1086,Foxconn_IN
iPhone16,IN,2026-W10,1082,Foxconn_IN
iPhone16,IN,2026-W11,1078,Foxconn_IN
iPhone16,IN,2026-W12,1074,Foxconn_IN
iPhone16,IN,2026-W13,1069,Foxconn_IN
iPhone16,IN,2026-W14,1065,Foxconn_IN
iPhone16,IN,2026-W15,1061,Foxconn_IN
iPhone16,IN,2026-W16,1057,Foxconn_IN
iPhone16,IN,2026-W17,1053,Foxconn_IN
iPhone16,IN,2026-W18,1049,Foxconn_IN
iPhone16,IN,2026-W19,1045,Foxconn_IN
iPhone16,IN,2026-W20,1040,Foxconn_IN
iPhone16,IN,2026-W21,1036,Foxconn_IN
iPhone16,IN,2026-W22,1032,Foxconn_IN
iPhone16,IN,2026-W23,1028,Foxconn_IN
iPhone16,IN,2026-W24,1024,Foxconn_IN
iPhone16,IN,2026-W25,1020,Foxconn_IN
iPhone16,IN,2026-W26,1016,Foxconn_IN
iPhone16,IN,2026-W27,1012,Foxconn_IN
iPhone16,IN,2026-W28,1007,Foxconn_IN
iPhone16,IN,2026-W29,1003,Foxconn_IN
iPhone16,IN,2026-W30,999,Foxconn_IN
iPhone16,IN,2026-W31,995,Foxconn_IN
iPhone16,IN,2026-W32,991,Foxconn_IN
iPhone16,IN,2026-W33,987,Foxconn_IN
iPhone16,IN,2026-W34,983,Foxconn_IN
iPhone16,IN,2026-W35,978,Foxconn_IN
iPhone16,IN,2026-W36,974,Foxconn_IN
iPhone16,IN,2026-W37,970,Foxconn_IN
iPhone16,IN,2026-W38,966,Foxconn_IN
iPhone16,IN,2026-W39,962,Foxconn_IN
iPhone16,IN,2026-W40,958,Foxconn_IN
iPhone16,IN,2026-W41,954,Foxconn_IN
iPhone16,IN,2026-W42,949,Foxconn_IN
iPhone16,IN,2026-W43,945,Foxconn_IN
iPhone16,IN,2026-W44,941,Foxconn_IN
iPhone16,IN,2026-W45,937,Foxconn_IN
iPhone16,IN,2026-W46,933,Foxconn_IN
iPhone16,IN,2026-W47,929,Foxconn_IN
iPhone16,IN,2026-W48,925,Foxconn_IN
iPhone16,IN,2026-W49,921,Foxconn_IN
iPhone16,IN,2026-W50,916,Foxconn_IN
iPhone16,IN,2026-W51,912,Foxconn_IN
iPhone16,IN,2026-W52,908,Foxconn_IN
iPhone16,IN,2026-W53,904,Foxconn_IN
iPhone16,IN,2027-W01,900,Foxconn_IN
iPhone16,IN,2027-W02,900,Foxconn_IN
iPhone16,IN,2027-W03,900,Foxconn_IN
iPhone16,IN,2027-W04,900,Foxconn_IN
iPhone16,IN,2027-W05,900,Foxconn_IN
iPhone16,IN,2027-W06,900,Foxconn_IN
iPhone16,IN,2027-W07,900,Foxconn_IN
iPhone16,IN,2027-W08,900,Foxconn_IN
iPhone16,IN,2027-W09,900,Foxconn_IN
iPhone16,IN,2027-W10,900,Foxconn_IN
iPhone16,IN,2027-W11,900,Foxconn_IN
iPhone16,IN,2027-W12,900,Foxconn_IN
iPhone16,IN,2027-W13,900,Foxconn_IN
iPhone16,IN,2027-W14,900,Foxconn_IN
iPhone16,IN,2027-W15,900,Foxconn_IN
iPhone16,IN,2027-W16,900,Foxconn_IN
iPhone16,IN,2027-W17,900,Foxconn_IN
iPhone16,IN,2027-W18,900,Foxconn_IN
iPhone16,IN,2027-W19,900,Foxconn_IN
iPhone16,IN,2027-W20,900,Foxconn_IN
iPhone16,IN,2027-W21,900,Foxconn_IN
iPhone16,IN,2027-W22,900,Foxconn_IN
iPhone16,IN,2027-W23,900,Foxconn_IN
iPhone16,IN,2027-W24,900,Foxconn_IN
iPhone16,IN,2027-W25,900,Foxconn_IN
iPhone16,IN,2027-W26,900,Foxconn_IN
iPhone16,IN,2027-W27,896,Foxconn_IN
iPhone16,IN,2027-W28,891,Foxconn_IN
iPhone16,IN,2027-W29,887,Foxconn_IN
iPhone16,IN,2027-W30,882,Foxconn_IN
iPhone16,IN,2027-W31,878,Foxconn_IN
iPhone16,IN,2027-W32,873,Foxconn_IN
iPhone16,IN,2027-W33,869,Foxconn_IN
iPhone16,IN,2027-W34,864,Foxconn_IN
iPhone16,IN,2027-W35,860,Foxconn_IN
iPhone16,IN,2027-W36,856,Foxconn_IN
iPhone16,IN,2027-W37,851,Foxconn_IN
iPhone16,IN,2027-W38,847,Foxconn_IN
iPhone16,IN,2027-W39,842,Foxconn_IN
iPhone16,IN,2027-W40,838,Foxconn_IN
iPhone16,IN,2027-W41,833,Foxconn_IN
iPhone16,IN,2027-W42,829,Foxconn_IN
iPhone16,IN,2027-W43,824,Foxconn_IN
iPhone16,IN,2027-W44,820,Foxconn_IN
iPhone16,IN,2027-W45,816,Foxconn_IN
iPhone16,IN,2027-W46,811,Foxconn_IN
iPhone16,IN,2027-W47,807,Foxconn_IN
iPhone16,IN,2027-W48,802,Foxconn_IN
iPhone16,IN,2027-W49,798,Foxconn_IN
iPhone16,IN,2027-W50,793,Foxconn_IN
iPhone16,IN,2027-W51,789,Foxconn_IN
iPhone16,IN,2027-W52,784,Foxconn_IN
iPhone16,IN,2028-W01,775,Foxconn_IN
iPhone16,IN,2028-W02,770,Foxconn_IN
iPhone16,IN,2028-W03,766,Foxconn_IN
iPhone16,IN,2028-W04,761,Foxconn_IN
iPhone16,IN,2028-W05,756,Foxconn_IN
iPhone16,IN,2028-W06,751,Foxconn_IN
iPhone16,IN,2028-W07,746,Foxconn_IN
iPhone16,IN,2028-W08,741,Foxconn_IN
iPhone16,IN,2028-W09,737,Foxconn_IN
iPhone16,IN,2028-W10,732,Foxconn_IN
iPhone16,IN,2028-W11,727,Foxconn_IN
iPhone16,IN,2028-W12,722,Foxconn_IN
iPhone16,IN,2028-W13,717,Foxconn_IN
iPhone16,IN,2028-W14,713,Foxconn_IN
iPhone16,IN,2028-W15,708,Foxconn_IN
iPhone16,IN,2028-W16,703,Foxconn_IN
iPhone16,IN,2028-W17,698,Foxconn_IN
iPhone16,IN,2028-W18,693,Foxconn_IN
iPhone16,IN,2028-W19,689,Foxconn_IN
iPhone16,IN,2028-W20,684,Foxconn_IN
iPhone16,IN,2028-W21,679,Foxconn_IN
iPhone16,IN,2028-W22,674,Foxconn_IN
iPhone16,IN,2028-W23,669,Foxconn_IN
iPhone16,IN,2028-W24,664,Foxconn_IN
iPhone16,IN,2028-W25,660,Foxconn_IN
iPhone16,IN,2028-W26,655,Foxconn_IN
iPhone16,IN,2028-W27,646,Foxconn_IN
iPhone16,IN,2028-W28,643,Foxconn_IN
iPhone16,IN,2028-W29,639,Foxconn_IN
iPhone16,IN,2028-W30,635,Foxconn_IN
iPhone16,IN,2028-W31,631,Foxconn_IN
iPhone16,IN,2028-W32,628,Foxconn_IN
iPhone16,IN,2028-W33,624,Foxconn_IN
iPhone16,IN,2028-W34,620,Foxconn_IN
iPhone16,IN,2028-W35,617,Foxconn_IN
iPhone16,IN,2028-W36,613,Foxconn_IN
