scenario,sku_id,region,week,opening_inv,supply_receipt,gross_avail,demand_fcst,demand_fulfilled,stockout_qty,closing_inv,safety_stock_qty,reorder_qty,fill_rate,inv_cover_wks,inv_value
Downside,SKU-B001,APAC,2024-W01,1692.0,0.0,1692.0,196.8,196.8,0.0,1495.2,562.6923,0.0,1.0,5.31,358773.24
Downside,SKU-B001,APAC,2024-W02,1495.2,0.0,1495.2,181.6,181.6,0.0,1313.6,562.6923,0.0,1.0,4.67,315198.32
Downside,SKU-B001,APAC,2024-W03,1313.6,0.0,1313.6,201.6,201.6,0.0,1112.0,562.6923,0.0,1.0,3.95,266824.4
Downside,SKU-B001,APAC,2024-W04,1112.0,943.0,2055.0,200.8,200.8,0.0,1854.2,562.6923,0.0,1.0,6.59,444915.29
Downside,SKU-B001,APAC,2024-W05,1854.2,0.0,1854.2,230.4,230.4,0.0,1623.8,562.6923,0.0,1.0,5.77,389630.81
Downside,SKU-B001,APAC,2024-W06,1623.8,0.0,1623.8,263.2,263.2,0.0,1360.6,562.6923,400.0,1.0,4.84,326475.97
Downside,SKU-B001,APAC,2024-W07,1360.6,0.0,1360.6,255.2,255.2,0.0,1105.4,562.6923,0.0,1.0,3.93,265240.73
Downside,SKU-B001,APAC,2024-W08,1105.4,0.0,1105.4,241.6,241.6,0.0,863.8,562.6923,500.0,1.0,3.07,207268.81
Downside,SKU-B001,APAC,2024-W09,863.8,400.0,1263.8,254.4,254.4,0.0,1009.4,562.6923,0.0,1.0,3.59,242205.53
Downside,SKU-B001,APAC,2024-W10,1009.4,0.0,1009.4,260.0,260.0,0.0,749.4,562.6923,500.0,1.0,2.66,179818.53
Downside,SKU-B001,APAC,2024-W11,749.4,500.0,1249.4,212.0,212.0,0.0,1037.4,562.6923,0.0,1.0,3.69,248924.13
Downside,SKU-B001,APAC,2024-W12,1037.4,0.0,1037.4,201.6,201.6,0.0,835.8,562.6923,400.0,1.0,2.97,200550.21
Downside,SKU-B001,APAC,2024-W13,835.8,500.0,1335.8,224.8,224.8,0.0,1111.0,562.6923,0.0,1.0,3.95,266584.45
Downside,SKU-B001,APAC,2024-W14,1111.0,0.0,1111.0,195.2,195.2,0.0,915.8,562.6923,400.0,1.0,3.26,219746.21
Downside,SKU-B001,APAC,2024-W15,915.8,400.0,1315.8,204.0,204.0,0.0,1111.8,562.6923,0.0,1.0,3.95,266776.41
Downside,SKU-B001,APAC,2024-W16,1111.8,0.0,1111.8,179.2,179.2,0.0,932.6,562.6923,400.0,1.0,3.31,223777.37
Downside,SKU-B001,APAC,2024-W17,932.6,400.0,1332.6,190.4,190.4,0.0,1142.2,562.6923,0.0,1.0,4.06,274070.89
Downside,SKU-B001,APAC,2024-W18,1142.2,0.0,1142.2,180.8,180.8,0.0,961.4,562.6923,400.0,1.0,3.42,230687.93
Downside,SKU-B001,APAC,2024-W19,961.4,400.0,1361.4,202.4,202.4,0.0,1159.0,562.6923,0.0,1.0,4.12,278102.05
Downside,SKU-B001,APAC,2024-W20,1159.0,0.0,1159.0,250.4,250.4,0.0,908.6,562.6923,400.0,1.0,3.23,218018.57
Downside,SKU-B001,APAC,2024-W21,908.6,400.0,1308.6,268.8,268.8,0.0,1039.8,562.6923,0.0,1.0,3.7,249500.01
Downside,SKU-B001,APAC,2024-W22,1039.8,0.0,1039.8,265.6,265.6,0.0,774.2,562.6923,600.0,1.0,2.75,185769.29
Downside,SKU-B001,APAC,2024-W23,774.2,400.0,1174.2,273.6,273.6,0.0,900.6,562.6923,0.0,1.0,3.2,216098.97
Downside,SKU-B001,APAC,2024-W24,900.6,0.0,900.6,273.6,273.6,0.0,627.0,562.6923,500.0,1.0,2.23,150448.65
Downside,SKU-B001,APAC,2024-W25,627.0,600.0,1227.0,233.6,233.6,0.0,993.4,562.6923,700.0,1.0,3.53,238366.33
Downside,SKU-B001,APAC,2024-W26,993.4,0.0,993.4,210.4,210.4,0.0,783.0,562.6923,1000.0,1.0,2.78,187880.85
Downside,SKU-B001,EMEA,2024-W01,2384.0,0.0,2384.0,259.2,259.2,0.0,2124.8,1074.1231,398.0154,1.0,5.54,80168.7
Downside,SKU-B001,EMEA,2024-W02,2124.8,0.0,2124.8,264.0,264.0,0.0,1860.8,1074.1231,0.0,1.0,4.85,70207.98
Downside,SKU-B001,EMEA,2024-W03,1860.8,0.0,1860.8,305.6,305.6,0.0,1555.2,1074.1231,569.6,1.0,4.05,58677.7
Downside,SKU-B001,EMEA,2024-W04,1555.2,0.0,1555.2,321.6,321.6,0.0,1233.6,1074.1231,0.0,1.0,3.22,46543.73
Downside,SKU-B001,EMEA,2024-W05,1233.6,853.0,2086.6,280.8,280.8,0.0,1805.8,1074.1231,602.4,1.0,4.71,68132.83
Downside,SKU-B001,EMEA,2024-W06,1805.8,398.0154,2203.8154,333.6,333.6,0.0,1870.2154,1074.1231,0.0,1.0,4.88,70563.23
Downside,SKU-B001,EMEA,2024-W07,1870.2154,0.0,1870.2154,344.8,344.8,0.0,1525.4154,1074.1231,678.4,1.0,3.98,57553.92
Downside,SKU-B001,EMEA,2024-W08,1525.4154,569.6,2095.0154,327.2,327.2,0.0,1767.8154,1074.1231,0.0,1.0,4.61,66699.68
Downside,SKU-B001,EMEA,2024-W09,1767.8154,0.0,1767.8154,343.2,343.2,0.0,1424.6154,1074.1231,670.4,1.0,3.71,53750.74
Downside,SKU-B001,EMEA,2024-W10,1424.6154,602.4,2027.0154,326.4,326.4,0.0,1700.6154,1074.1231,0.0,1.0,4.43,64164.22
Downside,SKU-B001,EMEA,2024-W11,1700.6154,0.0,1700.6154,288.0,288.0,0.0,1412.6154,1074.1231,614.4,1.0,3.68,53297.98
Downside,SKU-B001,EMEA,2024-W12,1412.6154,678.4,2091.0154,287.2,287.2,0.0,1803.8154,1074.1231,0.0,1.0,4.7,68057.96
Downside,SKU-B001,EMEA,2024-W13,1803.8154,0.0,1803.8154,256.8,256.8,0.0,1547.0154,1074.1231,544.0,1.0,4.03,58368.89
Downside,SKU-B001,EMEA,2024-W14,1547.0154,670.4,2217.4154,252.8,252.8,0.0,1964.6154,1074.1231,0.0,1.0,5.12,74124.94
Downside,SKU-B001,EMEA,2024-W15,1964.6154,0.0,1964.6154,240.8,240.8,0.0,1723.8154,1074.1231,493.6,1.0,4.49,65039.56
Downside,SKU-B001,EMEA,2024-W16,1723.8154,614.4,2338.2154,233.6,233.6,0.0,2104.6154,1074.1231,0.0,1.0,5.49,79407.14
Downside,SKU-B001,EMEA,2024-W17,2104.6154,0.0,2104.6154,253.6,253.6,0.0,1851.0154,1074.1231,487.2,1.0,4.83,69838.81
Downside,SKU-B001,EMEA,2024-W18,1851.0154,544.0,2395.0154,256.0,256.0,0.0,2139.0154,1074.1231,0.0,1.0,5.58,80705.05
Downside,SKU-B001,EMEA,2024-W19,2139.0154,0.0,2139.0154,324.8,324.8,0.0,1814.2154,1074.1231,580.8,1.0,4.73,68450.35
Downside,SKU-B001,EMEA,2024-W20,1814.2154,493.6,2307.8154,345.6,345.6,0.0,1962.2154,1074.1231,0.0,1.0,5.12,74034.39
Downside,SKU-B001,EMEA,2024-W21,1962.2154,0.0,1962.2154,357.6,357.6,0.0,1604.6154,1074.1231,703.2,1.0,4.18,60542.14
Downside,SKU-B001,EMEA,2024-W22,1604.6154,487.2,2091.8154,382.4,382.4,0.0,1709.4154,1074.1231,0.0,1.0,4.46,64496.24
Downside,SKU-B001,EMEA,2024-W23,1709.4154,0.0,1709.4154,388.8,388.8,0.0,1320.6154,1074.1231,771.2,1.0,3.44,49826.82
Downside,SKU-B001,EMEA,2024-W24,1320.6154,580.8,1901.4154,386.4,386.4,0.0,1515.0154,1074.1231,1157.6,1.0,3.95,57161.53
Downside,SKU-B001,EMEA,2024-W25,1515.0154,0.0,1515.0154,300.0,300.0,0.0,1215.0154,1074.1231,1457.6,1.0,3.17,45842.53
Downside,SKU-B001,EMEA,2024-W26,1215.0154,703.2,1918.2154,318.4,318.4,0.0,1599.8154,1074.1231,1776.0,1.0,4.17,60361.04
Downside,SKU-B002,AMER,2024-W01,2310.0,0.0,2310.0,712.0,712.0,0.0,1598.0,2804.4154,2222.0,1.0,1.6,393954.94
Downside,SKU-B002,AMER,2024-W02,1598.0,0.0,1598.0,624.0,624.0,0.0,974.0,2804.4154,2257.0,1.0,0.97,240120.22
Downside,SKU-B002,AMER,2024-W03,974.0,841.0,1815.0,740.0,740.0,0.0,1075.0,2804.4154,1300.0,1.0,1.07,265019.75
Downside,SKU-B002,AMER,2024-W04,1075.0,2222.0,3297.0,740.0,740.0,0.0,2557.0,2804.4154,0.0,1.0,2.55,630377.21
Downside,SKU-B002,AMER,2024-W05,2557.0,2257.0,4814.0,848.0,848.0,0.0,3966.0,2804.4154,1600.0,1.0,3.96,977737.98
Downside,SKU-B002,AMER,2024-W06,3966.0,1300.0,5266.0,829.6,829.6,0.0,4436.4,2804.4154,0.0,1.0,4.43,1093705.69
Downside,SKU-B002,AMER,2024-W07,4436.4,0.0,4436.4,963.2,963.2,0.0,3473.2,2804.4154,1800.0,1.0,3.47,856248.0
Downside,SKU-B002,AMER,2024-W08,3473.2,1600.0,5073.2,846.4,846.4,0.0,4226.8,2804.4154,0.0,1.0,4.22,1042033.0
Downside,SKU-B002,AMER,2024-W09,4226.8,0.0,4226.8,948.8,948.8,0.0,3278.0,2804.4154,1800.0,1.0,3.27,808125.34
Downside,SKU-B002,AMER,2024-W10,3278.0,1800.0,5078.0,788.0,788.0,0.0,4290.0,2804.4154,0.0,1.0,4.28,1057613.7
Downside,SKU-B002,AMER,2024-W11,4290.0,0.0,4290.0,728.8,728.8,0.0,3561.2,2804.4154,1500.0,1.0,3.56,877942.64
Downside,SKU-B002,AMER,2024-W12,3561.2,1800.0,5361.2,754.4,754.4,0.0,4606.8,2804.4154,0.0,1.0,4.6,1135714.4
Downside,SKU-B002,AMER,2024-W13,4606.8,0.0,4606.8,728.8,728.8,0.0,3878.0,2804.4154,1500.0,1.0,3.87,956043.34
Downside,SKU-B002,AMER,2024-W14,3878.0,1500.0,5378.0,729.6,729.6,0.0,4648.4,2804.4154,0.0,1.0,4.64,1145970.05
Downside,SKU-B002,AMER,2024-W15,4648.4,0.0,4648.4,673.6,673.6,0.0,3974.8,2804.4154,1400.0,1.0,3.97,979907.44
Downside,SKU-B002,AMER,2024-W16,3974.8,1500.0,5474.8,664.8,664.8,0.0,4810.0,2804.4154,0.0,1.0,4.8,1185809.3
Downside,SKU-B002,AMER,2024-W17,4810.0,0.0,4810.0,680.0,680.0,0.0,4130.0,2804.4154,1300.0,1.0,4.12,1018168.9
Downside,SKU-B002,AMER,2024-W18,4130.0,1400.0,5530.0,645.6,645.6,0.0,4884.4,2804.4154,0.0,1.0,4.88,1204151.13
Downside,SKU-B002,AMER,2024-W19,4884.4,0.0,4884.4,753.6,753.6,0.0,4130.8,2804.4154,1400.0,1.0,4.12,1018366.12
Downside,SKU-B002,AMER,2024-W20,4130.8,1300.0,5430.8,916.0,916.0,0.0,4514.8,2804.4154,0.0,1.0,4.51,1113033.64
Downside,SKU-B002,AMER,2024-W21,4514.8,0.0,4514.8,993.6,993.6,0.0,3521.2,2804.4154,1900.0,1.0,3.52,868081.44
Downside,SKU-B002,AMER,2024-W22,3521.2,1400.0,4921.2,978.4,978.4,0.0,3942.8,2804.4154,0.0,1.0,3.94,972018.48
Downside,SKU-B002,AMER,2024-W23,3942.8,0.0,3942.8,1025.6,1025.6,0.0,2917.2,2804.4154,2000.0,1.0,2.91,719177.32
Downside,SKU-B002,AMER,2024-W24,2917.2,1900.0,4817.2,848.0,848.0,0.0,3969.2,2804.4154,0.0,1.0,3.96,978526.88
Downside,SKU-B002,AMER,2024-W25,3969.2,0.0,3969.2,907.2,907.2,0.0,3062.0,2804.4154,1800.0,1.0,3.06,754874.86
Downside,SKU-B002,AMER,2024-W26,3062.0,2000.0,5062.0,764.8,764.8,0.0,4297.2,2804.4154,2584.0,1.0,4.29,1059388.72
Downside,SKU-B002,APAC,2024-W01,1721.0,0.0,1721.0,163.2,163.2,0.0,1557.8,693.0692,410.0,1.0,6.07,225460.39
Downside,SKU-B002,APAC,2024-W02,1557.8,0.0,1557.8,179.2,179.2,0.0,1378.6,693.0692,0.0,1.0,5.37,199524.78
Downside,SKU-B002,APAC,2024-W03,1378.6,0.0,1378.6,184.8,184.8,0.0,1193.8,693.0692,360.0,1.0,4.65,172778.67
Downside,SKU-B002,APAC,2024-W04,1193.8,0.0,1193.8,179.2,179.2,0.0,1014.6,693.0692,0.0,1.0,3.95,146843.06
Downside,SKU-B002,APAC,2024-W05,1014.6,273.0,1287.6,201.6,201.6,0.0,1086.0,693.0692,380.0,1.0,4.23,157176.78
Downside,SKU-B002,APAC,2024-W06,1086.0,410.0,1496.0,236.0,236.0,0.0,1260.0,693.0692,0.0,1.0,4.91,182359.8
Downside,SKU-B002,APAC,2024-W07,1260.0,0.0,1260.0,248.8,248.8,0.0,1011.2,693.0692,490.0,1.0,3.94,146350.98
Downside,SKU-B002,APAC,2024-W08,1011.2,360.0,1371.2,215.2,215.2,0.0,1156.0,693.0692,0.0,1.0,4.5,167307.88
Downside,SKU-B002,APAC,2024-W09,1156.0,0.0,1156.0,220.8,220.8,0.0,935.2,693.0692,430.0,1.0,3.64,135351.5
Downside,SKU-B002,APAC,2024-W10,935.2,380.0,1315.2,224.8,224.8,0.0,1090.4,693.0692,0.0,1.0,4.25,157813.59
Downside,SKU-B002,APAC,2024-W11,1090.4,0.0,1090.4,214.4,214.4,0.0,876.0,693.0692,440.0,1.0,3.41,126783.48
Downside,SKU-B002,APAC,2024-W12,876.0,490.0,1366.0,192.0,192.0,0.0,1174.0,693.0692,0.0,1.0,4.57,169913.02
Downside,SKU-B002,APAC,2024-W13,1174.0,0.0,1174.0,189.6,189.6,0.0,984.4,693.0692,380.0,1.0,3.83,142472.21
Downside,SKU-B002,APAC,2024-W14,984.4,430.0,1414.4,191.2,191.2,0.0,1223.2,693.0692,0.0,1.0,4.77,177033.74
Downside,SKU-B002,APAC,2024-W15,1223.2,0.0,1223.2,184.0,184.0,0.0,1039.2,693.0692,380.0,1.0,4.05,150403.42
Downside,SKU-B002,APAC,2024-W16,1039.2,440.0,1479.2,165.6,165.6,0.0,1313.6,693.0692,0.0,1.0,5.12,190117.33
Downside,SKU-B002,APAC,2024-W17,1313.6,0.0,1313.6,182.4,182.4,0.0,1131.2,693.0692,350.0,1.0,4.41,163718.58
Downside,SKU-B002,APAC,2024-W18,1131.2,380.0,1511.2,168.0,168.0,0.0,1343.2,693.0692,0.0,1.0,5.23,194401.34
Downside,SKU-B002,APAC,2024-W19,1343.2,0.0,1343.2,184.0,184.0,0.0,1159.2,693.0692,350.0,1.0,4.52,167771.02
Downside,SKU-B002,APAC,2024-W20,1159.2,380.0,1539.2,230.4,230.4,0.0,1308.8,693.0692,0.0,1.0,5.1,189422.62
Downside,SKU-B002,APAC,2024-W21,1308.8,0.0,1308.8,221.6,221.6,0.0,1087.2,693.0692,450.0,1.0,4.24,157350.46
Downside,SKU-B002,APAC,2024-W22,1087.2,350.0,1437.2,242.4,242.4,0.0,1194.8,693.0692,0.0,1.0,4.65,172923.4
Downside,SKU-B002,APAC,2024-W23,1194.8,0.0,1194.8,240.0,240.0,0.0,954.8,693.0692,480.0,1.0,3.72,138188.2
Downside,SKU-B002,APAC,2024-W24,954.8,350.0,1304.8,256.8,256.8,0.0,1048.0,693.0692,740.0,1.0,4.08,151677.04
Downside,SKU-B002,APAC,2024-W25,1048.0,0.0,1048.0,229.6,229.6,0.0,818.4,693.0692,887.0,1.0,3.19,118447.03
Downside,SKU-B002,APAC,2024-W26,818.4,450.0,1268.4,193.6,193.6,0.0,1074.8,693.0692,1133.0,1.0,4.19,155555.8
Downside,SKU-B002,EMEA,2024-W01,573.0,0.0,573.0,762.4,573.0,189.4,0.0,1762.8308,1170.0,0.7516,0.0,0.0
Downside,SKU-B002,EMEA,2024-W02,0.0,0.0,0.0,732.0,0.0,732.0,0.0,1762.8308,1052.0,0.0,0.0,0.0
Downside,SKU-B002,EMEA,2024-W03,0.0,0.0,0.0,758.4,0.0,758.4,0.0,1762.8308,855.0,0.0,0.0,0.0
Downside,SKU-B002,EMEA,2024-W04,0.0,0.0,0.0,891.2,0.0,891.2,0.0,1762.8308,1165.0,0.0,0.0,0.0
Downside,SKU-B002,EMEA,2024-W05,0.0,1506.0,1506.0,878.4,878.4,0.0,627.6,1762.8308,910.0,1.0,0.57,113325.73
Downside,SKU-B002,EMEA,2024-W06,627.6,1052.0,1679.6,855.2,855.2,0.0,824.4,1762.8308,1074.0,1.0,0.75,148861.91
Downside,SKU-B002,EMEA,2024-W07,824.4,855.0,1679.4,979.2,979.2,0.0,700.2,1762.8308,959.0,1.0,0.64,126435.11
Downside,SKU-B002,EMEA,2024-W08,700.2,1165.0,1865.2,966.4,966.4,0.0,898.8,1762.8308,986.0,1.0,0.82,162296.32
Downside,SKU-B002,EMEA,2024-W09,898.8,910.0,1808.8,1068.0,1068.0,0.0,740.8,1762.8308,982.0,1.0,0.67,133766.26
Downside,SKU-B002,EMEA,2024-W10,740.8,1074.0,1814.8,914.4,914.4,0.0,900.4,1762.8308,976.0,1.0,0.82,162585.23
Downside,SKU-B002,EMEA,2024-W11,900.4,959.0,1859.4,957.6,957.6,0.0,901.8,1762.8308,852.0,1.0,0.82,162838.03
Downside,SKU-B002,EMEA,2024-W12,901.8,986.0,1887.8,920.0,920.0,0.0,967.8,1762.8308,870.0,1.0,0.88,174755.65
Downside,SKU-B002,EMEA,2024-W13,967.8,982.0,1949.8,768.8,768.8,0.0,1181.0,1762.8308,1032.0,1.0,1.07,213253.17
Downside,SKU-B002,EMEA,2024-W14,1181.0,976.0,2157.0,796.0,796.0,0.0,1361.0,1762.8308,1091.0,1.0,1.24,245755.77
Downside,SKU-B002,EMEA,2024-W15,1361.0,852.0,2213.0,713.6,713.6,0.0,1499.4,1762.8308,849.0,1.0,1.36,270746.66
Downside,SKU-B002,EMEA,2024-W16,1499.4,870.0,2369.4,655.2,655.2,0.0,1714.2,1762.8308,822.0,1.0,1.56,309533.09
Downside,SKU-B002,EMEA,2024-W17,1714.2,1032.0,2746.2,665.6,665.6,0.0,2080.6,1762.8308,1101.0,1.0,1.89,375693.94
Downside,SKU-B002,EMEA,2024-W18,2080.6,1091.0,3171.6,812.8,812.8,0.0,2358.8,1762.8308,1134.0,1.0,2.14,425928.52
Downside,SKU-B002,EMEA,2024-W19,2358.8,849.0,3207.8,831.2,831.2,0.0,2376.6,1762.8308,929.0,1.0,2.16,429142.66
Downside,SKU-B002,EMEA,2024-W20,2376.6,822.0,3198.6,944.0,944.0,0.0,2254.6,1762.8308,1107.0,1.0,2.05,407113.12
Downside,SKU-B002,EMEA,2024-W21,2254.6,1101.0,3355.6,1064.8,1064.8,0.0,2290.8,1762.8308,900.0,1.0,2.08,413649.76
Downside,SKU-B002,EMEA,2024-W22,2290.8,1134.0,3424.8,1144.8,1144.8,0.0,2280.0,1762.8308,795.0,1.0,2.07,411699.6
Downside,SKU-B002,EMEA,2024-W23,2280.0,929.0,3209.0,1076.0,1076.0,0.0,2133.0,1762.8308,1083.0,1.0,1.94,385155.81
Downside,SKU-B002,EMEA,2024-W24,2133.0,1107.0,3240.0,931.2,931.2,0.0,2308.8,1762.8308,1127.0,1.0,2.1,416900.02
Downside,SKU-B002,EMEA,2024-W25,2308.8,900.0,3208.8,1013.6,1013.6,0.0,2195.2,1762.8308,1025.0,1.0,1.99,396387.26
Downside,SKU-B002,EMEA,2024-W26,2195.2,795.0,2990.2,816.0,816.0,0.0,2174.2,1762.8308,1056.0,1.0,1.97,392595.29
Downside,SKU-C001,AMER,2024-W01,2107.0,0.0,2107.0,875.2,875.2,0.0,1231.8,2602.3154,1434.0,1.0,0.85,194809.17
Downside,SKU-C001,AMER,2024-W02,1231.8,0.0,1231.8,929.6,929.6,0.0,302.2,2602.3154,2037.0,1.0,0.21,47792.93
Downside,SKU-C001,AMER,2024-W03,302.2,0.0,302.2,1051.2,302.2,749.0,0.0,2602.3154,2067.0,0.2875,0.0,0.0
Downside,SKU-C001,AMER,2024-W04,0.0,0.0,0.0,1120.8,0.0,1120.8,0.0,2602.3154,1590.0,0.0,0.0,0.0
Downside,SKU-C001,AMER,2024-W05,0.0,1570.0,1570.0,1184.0,1184.0,0.0,386.0,2602.3154,2049.0,1.0,0.27,61045.9
Downside,SKU-C001,AMER,2024-W06,386.0,2037.0,2423.0,1180.8,1180.8,0.0,1242.2,2602.3154,1861.0,1.0,0.86,196453.93
Downside,SKU-C001,AMER,2024-W07,1242.2,2067.0,3309.2,1346.4,1346.4,0.0,1962.8,2602.3154,1699.0,1.0,1.36,310416.82
Downside,SKU-C001,AMER,2024-W08,1962.8,1590.0,3552.8,1321.6,1321.6,0.0,2231.2,2602.3154,1592.0,1.0,1.54,352864.28
Downside,SKU-C001,AMER,2024-W09,2231.2,2049.0,4280.2,1362.4,1362.4,0.0,2917.8,2602.3154,1770.0,1.0,2.02,461450.07
Downside,SKU-C001,AMER,2024-W10,2917.8,1861.0,4778.8,1321.6,1321.6,0.0,3457.2,2602.3154,0.0,1.0,2.39,546756.18
Downside,SKU-C001,AMER,2024-W11,3457.2,1699.0,5156.2,1152.8,1152.8,0.0,4003.4,2602.3154,1457.0,1.0,2.77,633137.71
Downside,SKU-C001,AMER,2024-W12,4003.4,1592.0,5595.4,1204.8,1204.8,0.0,4390.6,2602.3154,1647.0,1.0,3.04,694373.39
Downside,SKU-C001,AMER,2024-W13,4390.6,1770.0,6160.6,1047.2,1047.2,0.0,5113.4,2602.3154,1620.0,1.0,3.54,808684.21
Downside,SKU-C001,AMER,2024-W14,5113.4,0.0,5113.4,934.4,934.4,0.0,4179.0,2602.3154,0.0,1.0,2.89,660908.85
Downside,SKU-C001,AMER,2024-W15,4179.0,1457.0,5636.0,1015.2,1015.2,0.0,4620.8,2602.3154,1867.0,1.0,3.2,730779.52
Downside,SKU-C001,AMER,2024-W16,4620.8,1647.0,6267.8,882.4,882.4,0.0,5385.4,2602.3154,0.0,1.0,3.73,851701.01
Downside,SKU-C001,AMER,2024-W17,5385.4,1620.0,7005.4,994.4,994.4,0.0,6011.0,2602.3154,1957.0,1.0,4.16,950639.65
Downside,SKU-C001,AMER,2024-W18,6011.0,0.0,6011.0,1071.2,1071.2,0.0,4939.8,2602.3154,0.0,1.0,3.42,781229.37
Downside,SKU-C001,AMER,2024-W19,4939.8,1867.0,6806.8,1064.8,1064.8,0.0,5742.0,2602.3154,1389.0,1.0,3.97,908097.3
Downside,SKU-C001,AMER,2024-W20,5742.0,0.0,5742.0,1293.6,1293.6,0.0,4448.4,2602.3154,1982.0,1.0,3.08,703514.46
Downside,SKU-C001,AMER,2024-W21,4448.4,1957.0,6405.4,1332.8,1332.8,0.0,5072.6,2602.3154,0.0,1.0,3.51,802231.69
Downside,SKU-C001,AMER,2024-W22,5072.6,0.0,5072.6,1320.0,1320.0,0.0,3752.6,2602.3154,2057.0,1.0,2.6,593473.69
Downside,SKU-C001,AMER,2024-W23,3752.6,1389.0,5141.6,1431.2,1431.2,0.0,3710.4,2602.3154,2013.0,1.0,2.57,586799.76
Downside,SKU-C001,AMER,2024-W24,3710.4,1982.0,5692.4,1394.4,1394.4,0.0,4298.0,2602.3154,1899.0,1.0,2.97,679728.7
Downside,SKU-C001,AMER,2024-W25,4298.0,0.0,4298.0,1160.8,1160.8,0.0,3137.2,2602.3154,1959.0,1.0,2.17,496148.18
Downside,SKU-C001,AMER,2024-W26,3137.2,2057.0,5194.2,1077.6,1077.6,0.0,4116.6,2602.3154,2008.0,1.0,2.85,651040.29
Downside,SKU-C001,APAC,2024-W01,2952.0,0.0,2952.0,700.0,700.0,0.0,2252.0,2786.3462,1129.0,1.0,2.02,180880.64
Downside,SKU-C001,APAC,2024-W02,2252.0,0.0,2252.0,798.4,798.4,0.0,1453.6,2786.3462,782.0,1.0,1.3,116753.15
Downside,SKU-C001,APAC,2024-W03,1453.6,0.0,1453.6,820.0,820.0,0.0,633.6,2786.3462,832.0,1.0,0.57,50890.75
Downside,SKU-C001,APAC,2024-W04,633.6,0.0,633.6,800.8,633.6,167.2,0.0,2786.3462,1113.0,0.7912,0.0,0.0
Downside,SKU-C001,APAC,2024-W05,0.0,534.0,534.0,925.6,534.0,391.6,0.0,2786.3462,1152.0,0.5769,0.0,0.0
Downside,SKU-C001,APAC,2024-W06,0.0,1129.0,1129.0,916.0,916.0,0.0,213.0,2786.3462,805.0,1.0,0.19,17108.16
Downside,SKU-C001,APAC,2024-W07,213.0,782.0,995.0,1030.4,995.0,35.4,0.0,2786.3462,1079.0,0.9656,0.0,0.0
Downside,SKU-C001,APAC,2024-W08,0.0,832.0,832.0,957.6,832.0,125.6,0.0,2786.3462,878.0,0.8688,0.0,0.0
Downside,SKU-C001,APAC,2024-W09,0.0,1113.0,1113.0,995.2,995.2,0.0,117.8,2786.3462,1017.0,1.0,0.11,9461.7
Downside,SKU-C001,APAC,2024-W10,117.8,1152.0,1269.8,921.6,921.6,0.0,348.2,2786.3462,930.0,1.0,0.31,27967.42
Downside,SKU-C001,APAC,2024-W11,348.2,805.0,1153.2,956.0,956.0,0.0,197.2,2786.3462,807.0,1.0,0.18,15839.1
Downside,SKU-C001,APAC,2024-W12,197.2,1079.0,1276.2,820.0,820.0,0.0,456.2,2786.3462,903.0,1.0,0.41,36641.98
Downside,SKU-C001,APAC,2024-W13,456.2,878.0,1334.2,764.0,764.0,0.0,570.2,2786.3462,1037.0,1.0,0.51,45798.46
Downside,SKU-C001,APAC,2024-W14,570.2,1017.0,1587.2,812.0,812.0,0.0,775.2,2786.3462,983.0,1.0,0.7,62264.06
Downside,SKU-C001,APAC,2024-W15,775.2,930.0,1705.2,740.8,740.8,0.0,964.4,2786.3462,1146.0,1.0,0.87,77460.61
Downside,SKU-C001,APAC,2024-W16,964.4,807.0,1771.4,658.4,658.4,0.0,1113.0,2786.3462,1019.0,1.0,1.0,89396.16
Downside,SKU-C001,APAC,2024-W17,1113.0,903.0,2016.0,716.8,716.8,0.0,1299.2,2786.3462,1120.0,1.0,1.17,104351.74
Downside,SKU-C001,APAC,2024-W18,1299.2,1037.0,2336.2,795.2,795.2,0.0,1541.0,2786.3462,965.0,1.0,1.38,123773.12
Downside,SKU-C001,APAC,2024-W19,1541.0,983.0,2524.0,855.2,855.2,0.0,1668.8,2786.3462,985.0,1.0,1.5,134038.02
Downside,SKU-C001,APAC,2024-W20,1668.8,1146.0,2814.8,994.4,994.4,0.0,1820.4,2786.3462,1015.0,1.0,1.63,146214.53
Downside,SKU-C001,APAC,2024-W21,1820.4,1019.0,2839.4,1118.4,1118.4,0.0,1721.0,2786.3462,867.0,1.0,1.54,138230.72
Downside,SKU-C001,APAC,2024-W22,1721.0,1120.0,2841.0,1117.6,1117.6,0.0,1723.4,2786.3462,1041.0,1.0,1.55,138423.49
Downside,SKU-C001,APAC,2024-W23,1723.4,965.0,2688.4,1144.8,1144.8,0.0,1543.6,2786.3462,887.0,1.0,1.38,123981.95
Downside,SKU-C001,APAC,2024-W24,1543.6,985.0,2528.6,980.0,980.0,0.0,1548.6,2786.3462,864.0,1.0,1.39,124383.55
Downside,SKU-C001,APAC,2024-W25,1548.6,1015.0,2563.6,969.6,969.6,0.0,1594.0,2786.3462,811.0,1.0,1.43,128030.08
Downside,SKU-C001,APAC,2024-W26,1594.0,867.0,2461.0,873.6,873.6,0.0,1587.4,2786.3462,1155.0,1.0,1.42,127499.97
Downside,SKU-C001,EMEA,2024-W01,1980.0,0.0,1980.0,238.4,238.4,0.0,1741.6,609.6462,0.0,1.0,5.14,177625.78
