sku_id,region,week,max_supply,cap_pieces,node_name
SmartXPro_CN,CN,2026-W03,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W04,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W05,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W06,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W07,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W08,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W09,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W10,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W11,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W12,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W13,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W14,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W15,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W16,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W17,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W18,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W19,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W20,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W21,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W22,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W23,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W24,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W25,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W26,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W27,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W28,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W29,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W30,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W31,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W32,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W33,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W34,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W35,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W36,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W37,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W38,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W39,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W40,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W41,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W42,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W43,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W44,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W45,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W46,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W47,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W48,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W49,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W50,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W51,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W52,1350,,AssemblyCN
SmartXPro_CN,CN,2026-W53,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W01,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W02,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W03,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W04,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W05,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W06,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W07,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W08,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W09,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W10,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W11,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W12,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W13,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W14,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W15,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W16,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W17,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W18,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W19,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W20,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W21,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W22,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W23,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W24,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W25,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W26,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W27,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W28,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W29,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W30,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W31,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W32,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W33,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W34,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W35,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W36,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W37,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W38,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W39,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W40,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W41,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W42,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W43,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W44,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W45,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W46,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W47,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W48,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W49,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W50,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W51,1350,,AssemblyCN
SmartXPro_CN,CN,2027-W52,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W01,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W02,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W03,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W04,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W05,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W06,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W07,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W08,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W09,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W10,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W11,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W12,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W13,1350,,AssemblyCN
SmartXPro_CN,CN,2028-W14,901,,AssemblyCN
SmartXPro_CN,CN,2028-W15,901,,AssemblyCN
SmartXPro_CN,CN,2028-W16,901,,AssemblyCN
SmartXPro_CN,CN,2028-W17,901,,AssemblyCN
SmartXPro_CN,CN,2028-W18,901,,AssemblyCN
SmartXPro_CN,CN,2028-W19,901,,AssemblyCN
SmartXPro_CN,CN,2028-W20,901,,AssemblyCN
SmartXPro_CN,CN,2028-W21,901,,AssemblyCN
SmartXPro_CN,CN,2028-W22,901,,AssemblyCN
SmartXPro_CN,CN,2028-W23,901,,AssemblyCN
SmartXPro_CN,CN,2028-W24,901,,AssemblyCN
SmartXPro_CN,CN,2028-W25,901,,AssemblyCN
SmartXPro_CN,CN,2028-W26,901,,AssemblyCN
SmartXPro_CN,CN,2028-W27,901,,AssemblyCN
SmartXPro_CN,CN,2028-W28,901,,AssemblyCN
SmartXPro_CN,CN,2028-W29,901,,AssemblyCN
SmartXPro_CN,CN,2028-W30,901,,AssemblyCN
SmartXPro_CN,CN,2028-W31,901,,AssemblyCN
SmartXPro_CN,CN,2028-W32,901,,AssemblyCN
SmartXPro_CN,CN,2028-W33,901,,AssemblyCN
SmartXPro_CN,CN,2028-W34,901,,AssemblyCN
SmartXPro_CN,CN,2028-W35,901,,AssemblyCN
SmartXPro_CN,CN,2028-W36,901,,AssemblyCN
SmartXPro_CN,CN,2028-W37,901,,AssemblyCN
SmartXPro_CN,CN,2028-W38,901,,AssemblyCN
SmartXPro_CN,CN,2028-W39,901,,AssemblyCN
SmartXPro_CN,CN,2028-W40,901,,AssemblyCN
SmartXPro_CN,CN,2028-W41,901,,AssemblyCN
SmartXPro_CN,CN,2028-W42,901,,AssemblyCN
SmartXPro_CN,CN,2028-W43,901,,AssemblyCN
SmartXPro_CN,CN,2028-W44,901,,AssemblyCN
SmartXPro_CN,CN,2028-W45,901,,AssemblyCN
SmartXPro_CN,CN,2028-W46,901,,AssemblyCN
SmartXPro_CN,CN,2028-W47,901,,AssemblyCN
SmartXPro_CN,CN,2028-W48,901,,AssemblyCN
SmartXPro_CN,CN,2028-W49,901,,AssemblyCN
SmartXPro_CN,CN,2028-W50,901,,AssemblyCN
SmartXPro_CN,CN,2028-W51,901,,AssemblyCN
SmartXPro_CN,CN,2028-W52,901,,AssemblyCN
SmartXPro_CN,CN,2029-W01,901,,AssemblyCN
SmartXPro_CN,CN,2029-W02,901,,AssemblyCN
SmartXPro_CN,CN,2029-W03,901,,AssemblyCN
SmartXPro_CN,CN,2029-W04,901,,AssemblyCN
SmartXPro_CN,CN,2029-W05,901,,AssemblyCN
SmartXPro_CN,CN,2029-W06,901,,AssemblyCN
SmartXPro_CN,CN,2029-W07,901,,AssemblyCN
SmartXPro_CN,CN,2029-W08,901,,AssemblyCN
SmartXPro_CN,CN,2029-W09,901,,AssemblyCN
SmartXPro_CN,CN,2029-W10,901,,AssemblyCN
SmartXPro_CN,CN,2029-W11,901,,AssemblyCN
SmartXPro_CN,CN,2029-W12,901,,AssemblyCN
SmartXPro_CN,CN,2029-W13,901,,AssemblyCN
SmartXPro_CN,CN,2029-W14,451,,AssemblyCN
SmartXPro_CN,CN,2029-W15,451,,AssemblyCN
SmartXPro_CN,CN,2029-W16,451,,AssemblyCN
SmartXPro_CN,CN,2029-W17,451,,AssemblyCN
SmartXPro_CN,CN,2029-W18,451,,AssemblyCN
SmartXPro_CN,CN,2029-W19,451,,AssemblyCN
SmartXPro_CN,CN,2029-W20,451,,AssemblyCN
SmartXPro_CN,CN,2029-W21,451,,AssemblyCN
SmartXPro_CN,CN,2029-W22,451,,AssemblyCN
SmartXPro_CN,CN,2029-W23,451,,AssemblyCN
SmartXPro_CN,CN,2029-W24,451,,AssemblyCN
SmartXPro_CN,CN,2029-W25,451,,AssemblyCN
SmartXPro_CN,CN,2029-W26,451,,AssemblyCN
SmartXPro_CN,CN,2029-W27,451,,AssemblyCN
SmartXPro_CN,CN,2029-W28,451,,AssemblyCN
SmartXPro_CN,CN,2029-W29,451,,AssemblyCN
SmartXPro_CN,CN,2029-W30,451,,AssemblyCN
SmartXPro_CN,CN,2029-W31,451,,AssemblyCN
SmartXPro_CN,CN,2029-W32,451,,AssemblyCN
SmartXPro_CN,CN,2029-W33,451,,AssemblyCN
SmartXPro_CN,CN,2029-W34,451,,AssemblyCN
SmartXPro_CN,CN,2029-W35,451,,AssemblyCN
SmartXPro_CN,CN,2029-W36,451,,AssemblyCN
SmartXPro_CN,CN,2029-W37,451,,AssemblyCN
SmartXPro_CN,CN,2029-W38,451,,AssemblyCN
SmartXPro_CN,CN,2029-W39,451,,AssemblyCN
SmartXPro_CN,CN,2029-W40,451,,AssemblyCN
SmartXPro_CN,CN,2029-W41,451,,AssemblyCN
SmartXPro_CN,CN,2029-W42,451,,AssemblyCN
SmartXPro_CN,CN,2029-W43,451,,AssemblyCN
SmartXPro_CN,CN,2029-W44,451,,AssemblyCN
SmartXPro_CN,CN,2029-W45,451,,AssemblyCN
SmartXPro_CN,CN,2029-W46,451,,AssemblyCN
SmartXPro_CN,CN,2029-W47,451,,AssemblyCN
SmartXPro_CN,CN,2029-W48,451,,AssemblyCN
SmartXPro_CN,CN,2029-W49,451,,AssemblyCN
SmartXPro_CN,CN,2029-W50,451,,AssemblyCN
SmartXPro_CN,CN,2029-W51,451,,AssemblyCN
SmartXPro_CN,CN,2029-W52,451,,AssemblyCN
SmartXPro_CN,CN,2030-W01,451,,AssemblyCN
SmartXPro_CN,CN,2030-W02,451,,AssemblyCN
SmartXPro_CN,CN,2030-W03,451,,AssemblyCN
SmartXPro_CN,CN,2030-W04,451,,AssemblyCN
SmartXPro_CN,CN,2030-W05,451,,AssemblyCN
SmartXPro_CN,CN,2030-W06,451,,AssemblyCN
SmartXPro_CN,CN,2030-W07,451,,AssemblyCN
SmartXPro_CN,CN,2030-W08,451,,AssemblyCN
SmartXPro_CN,CN,2030-W09,451,,AssemblyCN
SmartXPro_CN,CN,2030-W10,451,,AssemblyCN
SmartXPro_CN,CN,2030-W11,451,,AssemblyCN
SmartXPro_CN,CN,2030-W12,451,,AssemblyCN
SmartXPro_CN,CN,2030-W13,451,,AssemblyCN
SmartXPro_CN,CN,2030-W14,0,,AssemblyCN
SmartXPro_CN,CN,2030-W15,0,,AssemblyCN
SmartXPro_CN,CN,2030-W16,0,,AssemblyCN
SmartXPro_CN,CN,2030-W17,0,,AssemblyCN
SmartXPro_CN,CN,2030-W18,0,,AssemblyCN
SmartXPro_CN,CN,2030-W19,0,,AssemblyCN
SmartXPro_CN,CN,2030-W20,0,,AssemblyCN
SmartXPro_CN,CN,2030-W21,0,,AssemblyCN
SmartXPro_CN,CN,2030-W22,0,,AssemblyCN
SmartXPro_CN,CN,2030-W23,0,,AssemblyCN
SmartXPro_CN,CN,2030-W24,0,,AssemblyCN
SmartXPro_CN,CN,2030-W25,0,,AssemblyCN
SmartXPro_CN,CN,2030-W26,0,,AssemblyCN
SmartXPro_CN,CN,2030-W27,0,,AssemblyCN
SmartXPro_CN,CN,2030-W28,0,,AssemblyCN
SmartXPro_CN,CN,2030-W29,0,,AssemblyCN
SmartXPro_CN,CN,2030-W30,0,,AssemblyCN
SmartXPro_CN,CN,2030-W31,0,,AssemblyCN
SmartXPro_CN,CN,2030-W32,0,,AssemblyCN
SmartXPro_CN,CN,2030-W33,0,,AssemblyCN
SmartXPro_CN,CN,2030-W34,0,,AssemblyCN
SmartXPro_CN,CN,2030-W35,0,,AssemblyCN
SmartXPro_CN,CN,2030-W36,0,,AssemblyCN
SmartXPro_CN,CN,2030-W37,0,,AssemblyCN
SmartXPro_CN,CN,2030-W38,0,,AssemblyCN
SmartXPro_CN,CN,2030-W39,0,,AssemblyCN
SmartXPro_CN,CN,2030-W40,0,,AssemblyCN
SmartXPro_CN,CN,2030-W41,0,,AssemblyCN
SmartXPro_CN,CN,2030-W42,0,,AssemblyCN
SmartXPro_CN,CN,2030-W43,0,,AssemblyCN
SmartXPro_CN,CN,2030-W44,0,,AssemblyCN
SmartXPro_CN,CN,2030-W45,0,,AssemblyCN
SmartXPro_CN,CN,2030-W46,0,,AssemblyCN
SmartXPro_CN,CN,2030-W47,0,,AssemblyCN
SmartXPro_CN,CN,2030-W48,0,,AssemblyCN
SmartXPro_CN,CN,2030-W49,0,,AssemblyCN
SmartXPro_CN,CN,2030-W50,0,,AssemblyCN
SmartXPro_CN,CN,2030-W51,0,,AssemblyCN
SmartXPro_CN,CN,2030-W52,0,,AssemblyCN
SmartXNext,CN,2028-W27,26,,AssemblyCN
SmartXNext,CN,2028-W28,52,,AssemblyCN
SmartXNext,CN,2028-W29,78,,AssemblyCN
SmartXNext,CN,2028-W30,104,,AssemblyCN
SmartXNext,CN,2028-W31,130,,AssemblyCN
SmartXNext,CN,2028-W32,156,,AssemblyCN
SmartXNext,CN,2028-W33,181,,AssemblyCN
SmartXNext,CN,2028-W34,207,,AssemblyCN
SmartXNext,CN,2028-W35,233,,AssemblyCN
SmartXNext,CN,2028-W36,259,,AssemblyCN
SmartXNext,CN,2028-W37,285,,AssemblyCN
SmartXNext,CN,2028-W38,311,,AssemblyCN
SmartXNext,CN,2028-W39,337,,AssemblyCN
SmartXNext,CN,2028-W40,363,,AssemblyCN
SmartXNext,CN,2028-W41,389,,AssemblyCN
SmartXNext,CN,2028-W42,415,,AssemblyCN
SmartXNext,CN,2028-W43,441,,AssemblyCN
SmartXNext,CN,2028-W44,467,,AssemblyCN
SmartXNext,CN,2028-W45,493,,AssemblyCN
SmartXNext,CN,2028-W46,519,,AssemblyCN
SmartXNext,CN,2028-W47,544,,AssemblyCN
SmartXNext,CN,2028-W48,570,,AssemblyCN
SmartXNext,CN,2028-W49,596,,AssemblyCN
SmartXNext,CN,2028-W50,622,,AssemblyCN
SmartXNext,CN,2028-W51,648,,AssemblyCN
SmartXNext,CN,2028-W52,674,,AssemblyCN
SmartXNext,CN,2029-W01,715,,AssemblyCN
SmartXNext,CN,2029-W02,730,,AssemblyCN
SmartXNext,CN,2029-W03,744,,AssemblyCN
SmartXNext,CN,2029-W04,759,,AssemblyCN
SmartXNext,CN,2029-W05,774,,AssemblyCN
SmartXNext,CN,2029-W06,789,,AssemblyCN
SmartXNext,CN,2029-W07,804,,AssemblyCN
SmartXNext,CN,2029-W08,819,,AssemblyCN
SmartXNext,CN,2029-W09,833,,AssemblyCN
SmartXNext,CN,2029-W10,848,,AssemblyCN
SmartXNext,CN,2029-W11,863,,AssemblyCN
SmartXNext,CN,2029-W12,878,,AssemblyCN
SmartXNext,CN,2029-W13,893,,AssemblyCN
SmartXNext,CN,2029-W14,907,,AssemblyCN
SmartXNext,CN,2029-W15,922,,AssemblyCN
SmartXNext,CN,2029-W16,937,,AssemblyCN
SmartXNext,CN,2029-W17,952,,AssemblyCN
SmartXNext,CN,2029-W18,967,,AssemblyCN
SmartXNext,CN,2029-W19,981,,AssemblyCN
SmartXNext,CN,2029-W20,996,,AssemblyCN
SmartXNext,CN,2029-W21,1011,,AssemblyCN
SmartXNext,CN,2029-W22,1026,,AssemblyCN
SmartXNext,CN,2029-W23,1041,,AssemblyCN
SmartXNext,CN,2029-W24,1056,,AssemblyCN
SmartXNext,CN,2029-W25,1070,,AssemblyCN
SmartXNext,CN,2029-W26,1085,,AssemblyCN
SmartXNext,CN,2029-W27,1107,,AssemblyCN
SmartXNext,CN,2029-W28,1115,,AssemblyCN
SmartXNext,CN,2029-W29,1122,,AssemblyCN
SmartXNext,CN,2029-W30,1130,,AssemblyCN
SmartXNext,CN,2029-W31,1137,,AssemblyCN
SmartXNext,CN,2029-W32,1144,,AssemblyCN
SmartXNext,CN,2029-W33,1152,,AssemblyCN
SmartXNext,CN,2029-W34,1159,,AssemblyCN
SmartXNext,CN,2029-W35,1167,,AssemblyCN
SmartXNext,CN,2029-W36,1174,,AssemblyCN
SmartXNext,CN,2029-W37,1181,,AssemblyCN
SmartXNext,CN,2029-W38,1189,,AssemblyCN
SmartXNext,CN,2029-W39,1196,,AssemblyCN
SmartXNext,CN,2029-W40,1204,,AssemblyCN
SmartXNext,CN,2029-W41,1211,,AssemblyCN
SmartXNext,CN,2029-W42,1219,,AssemblyCN
SmartXNext,CN,2029-W43,1226,,AssemblyCN
SmartXNext,CN,2029-W44,1233,,AssemblyCN
SmartXNext,CN,2029-W45,1241,,AssemblyCN
SmartXNext,CN,2029-W46,1248,,AssemblyCN
SmartXNext,CN,2029-W47,1256,,AssemblyCN
SmartXNext,CN,2029-W48,1263,,AssemblyCN
SmartXNext,CN,2029-W49,1270,,AssemblyCN
SmartXNext,CN,2029-W50,1278,,AssemblyCN
SmartXNext,CN,2029-W51,1285,,AssemblyCN
SmartXNext,CN,2029-W52,1293,,AssemblyCN
SmartXNext,CN,2030-W01,1300,,AssemblyCN
SmartXNext,CN,2030-W02,1312,,AssemblyCN
SmartXNext,CN,2030-W03,1323,,AssemblyCN
SmartXNext,CN,2030-W04,1335,,AssemblyCN
SmartXNext,CN,2030-W05,1346,,AssemblyCN
SmartXNext,CN,2030-W06,1358,,AssemblyCN
SmartXNext,CN,2030-W07,1369,,AssemblyCN
SmartXNext,CN,2030-W08,1381,,AssemblyCN
SmartXNext,CN,2030-W09,1392,,AssemblyCN
SmartXNext,CN,2030-W10,1404,,AssemblyCN
SmartXNext,CN,2030-W11,1415,,AssemblyCN
SmartXNext,CN,2030-W12,1427,,AssemblyCN
SmartXNext,CN,2030-W13,1438,,AssemblyCN
SmartXNext,CN,2030-W14,1450,,AssemblyCN
SmartXNext,CN,2030-W15,1462,,AssemblyCN
SmartXNext,CN,2030-W16,1473,,AssemblyCN
SmartXNext,CN,2030-W17,1485,,AssemblyCN
SmartXNext,CN,2030-W18,1496,,AssemblyCN
SmartXNext,CN,2030-W19,1508,,AssemblyCN
SmartXNext,CN,2030-W20,1519,,AssemblyCN
SmartXNext,CN,2030-W21,1531,,AssemblyCN
SmartXNext,CN,2030-W22,1542,,AssemblyCN
SmartXNext,CN,2030-W23,1554,,AssemblyCN
SmartXNext,CN,2030-W24,1565,,AssemblyCN
SmartXNext,CN,2030-W25,1577,,AssemblyCN
SmartXNext,CN,2030-W26,1588,,AssemblyCN
SmartXNext,CN,2030-W27,1600,,AssemblyCN
SmartXNext,CN,2030-W28,1590,,AssemblyCN
SmartXNext,CN,2030-W29,1580,,AssemblyCN
SmartXNext,CN,2030-W30,1570,,AssemblyCN
SmartXNext,CN,2030-W31,1560,,AssemblyCN
SmartXNext,CN,2030-W32,1550,,AssemblyCN
SmartXNext,CN,2030-W33,1540,,AssemblyCN
SmartXNext,CN,2030-W34,1530,,AssemblyCN
SmartXNext,CN,2030-W35,1520,,AssemblyCN
SmartXNext,CN,2030-W36,1510,,AssemblyCN
SmartXNext,CN,2030-W37,1500,,AssemblyCN
SmartXNext,CN,2030-W38,1490,,AssemblyCN
SmartXNext,CN,2030-W39,1480,,AssemblyCN
SmartXNext,CN,2030-W40,1470,,AssemblyCN
SmartXNext,CN,2030-W41,1460,,AssemblyCN
SmartXNext,CN,2030-W42,1450,,AssemblyCN
SmartXNext,CN,2030-W43,1440,,AssemblyCN
SmartXNext,CN,2030-W44,1430,,AssemblyCN
SmartXNext,CN,2030-W45,1420,,AssemblyCN
SmartXNext,CN,2030-W46,1410,,AssemblyCN
SmartXNext,CN,2030-W47,1400,,AssemblyCN
SmartXNext,CN,2030-W48,1390,,AssemblyCN
SmartXNext,CN,2030-W49,1380,,AssemblyCN
SmartXNext,CN,2030-W50,1370,,AssemblyCN
SmartXNext,CN,2030-W51,1360,,AssemblyCN
SmartXNext,CN,2030-W52,1350,,AssemblyCN
SmartXPro_IN,IN,2026-W01,1119,,AssemblyIN
SmartXPro_IN,IN,2026-W02,1115,,AssemblyIN
SmartXPro_IN,IN,2026-W03,1111,,AssemblyIN
SmartXPro_IN,IN,2026-W04,1107,,AssemblyIN
SmartXPro_IN,IN,2026-W05,1102,,AssemblyIN
SmartXPro_IN,IN,2026-W06,1098,,AssemblyIN
SmartXPro_IN,IN,2026-W07,1094,,AssemblyIN
SmartXPro_IN,IN,2026-W08,1090,,AssemblyIN
SmartXPro_IN,IN,2026-W09,1086,,AssemblyIN
SmartXPro_IN,IN,2026-W10,1082,,AssemblyIN
SmartXPro_IN,IN,2026-W11,1078,,AssemblyIN
SmartXPro_IN,IN,2026-W12,1074,,AssemblyIN
SmartXPro_IN,IN,2026-W13,1069,,AssemblyIN
SmartXPro_IN,IN,2026-W14,1065,,AssemblyIN
SmartXPro_IN,IN,2026-W15,1061,,AssemblyIN
SmartXPro_IN,IN,2026-W16,1057,,AssemblyIN
SmartXPro_IN,IN,2026-W17,1053,,AssemblyIN
SmartXPro_IN,IN,2026-W18,1049,,AssemblyIN
SmartXPro_IN,IN,2026-W19,1045,,AssemblyIN
SmartXPro_IN,IN,2026-W20,1040,,AssemblyIN
SmartXPro_IN,IN,2026-W21,1036,,AssemblyIN
SmartXPro_IN,IN,2026-W22,1032,,AssemblyIN
SmartXPro_IN,IN,2026-W23,1028,,AssemblyIN
SmartXPro_IN,IN,2026-W24,1024,,AssemblyIN
SmartXPro_IN,IN,2026-W25,1020,,AssemblyIN
SmartXPro_IN,IN,2026-W26,1016,,AssemblyIN
SmartXPro_IN,IN,2026-W27,1012,,AssemblyIN
SmartXPro_IN,IN,2026-W28,1007,,AssemblyIN
SmartXPro_IN,IN,2026-W29,1003,,AssemblyIN
SmartXPro_IN,IN,2026-W30,999,,AssemblyIN
SmartXPro_IN,IN,2026-W31,995,,AssemblyIN
SmartXPro_IN,IN,2026-W32,991,,AssemblyIN
SmartXPro_IN,IN,2026-W33,987,,AssemblyIN
SmartXPro_IN,IN,2026-W34,983,,AssemblyIN
SmartXPro_IN,IN,2026-W35,978,,AssemblyIN
SmartXPro_IN,IN,2026-W36,974,,AssemblyIN
SmartXPro_IN,IN,2026-W37,970,,AssemblyIN
SmartXPro_IN,IN,2026-W38,966,,AssemblyIN
SmartXPro_IN,IN,2026-W39,962,,AssemblyIN
SmartXPro_IN,IN,2026-W40,958,,AssemblyIN
SmartXPro_IN,IN,2026-W41,954,,AssemblyIN
SmartXPro_IN,IN,2026-W42,949,,AssemblyIN
SmartXPro_IN,IN,2026-W43,945,,AssemblyIN
SmartXPro_IN,IN,2026-W44,941,,AssemblyIN
SmartXPro_IN,IN,2026-W45,937,,AssemblyIN
SmartXPro_IN,IN,2026-W46,933,,AssemblyIN
SmartXPro_IN,IN,2026-W47,929,,AssemblyIN
SmartXPro_IN,IN,2026-W48,925,,AssemblyIN
SmartXPro_IN,IN,2026-W49,921,,AssemblyIN
SmartXPro_IN,IN,2026-W50,916,,AssemblyIN
SmartXPro_IN,IN,2026-W51,912,,AssemblyIN
SmartXPro_IN,IN,2026-W52,908,,AssemblyIN
SmartXPro_IN,IN,2026-W53,904,,AssemblyIN
SmartXPro_IN,IN,2027-W01,900,,AssemblyIN
SmartXPro_IN,IN,2027-W02,900,,AssemblyIN
SmartXPro_IN,IN,2027-W03,900,,AssemblyIN
SmartXPro_IN,IN,2027-W04,900,,AssemblyIN
SmartXPro_IN,IN,2027-W05,900,,AssemblyIN
SmartXPro_IN,IN,2027-W06,900,,AssemblyIN
SmartXPro_IN,IN,2027-W07,900,,AssemblyIN
SmartXPro_IN,IN,2027-W08,900,,AssemblyIN
SmartXPro_IN,IN,2027-W09,900,,AssemblyIN
SmartXPro_IN,IN,2027-W10,900,,AssemblyIN
SmartXPro_IN,IN,2027-W11,900,,AssemblyIN
SmartXPro_IN,IN,2027-W12,900,,AssemblyIN
SmartXPro_IN,IN,2027-W13,900,,AssemblyIN
SmartXPro_IN,IN,2027-W14,900,,AssemblyIN
SmartXPro_IN,IN,2027-W15,900,,AssemblyIN
SmartXPro_IN,IN,2027-W16,900,,AssemblyIN
SmartXPro_IN,IN,2027-W17,900,,AssemblyIN
SmartXPro_IN,IN,2027-W18,900,,AssemblyIN
SmartXPro_IN,IN,2027-W19,900,,AssemblyIN
SmartXPro_IN,IN,2027-W20,900,,AssemblyIN
SmartXPro_IN,IN,2027-W21,900,,AssemblyIN
SmartXPro_IN,IN,2027-W22,900,,AssemblyIN
SmartXPro_IN,IN,2027-W23,900,,AssemblyIN
SmartXPro_IN,IN,2027-W24,900,,AssemblyIN
SmartXPro_IN,IN,2027-W25,900,,AssemblyIN
SmartXPro_IN,IN,2027-W26,900,,AssemblyIN
SmartXPro_IN,IN,2027-W27,896,,AssemblyIN
SmartXPro_IN,IN,2027-W28,891,,AssemblyIN
SmartXPro_IN,IN,2027-W29,887,,AssemblyIN
